sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
10334702,4,0,1,0,0,"replay injected"
12623613,4,0,1,0,0,"replay injected"
14859292,4,0,1,0,0,"replay injected"
17189520,4,0,1,0,0,"replay injected"
19462719,4,0,1,0,0,"replay injected"
21718523,4,0,1,0,0,"replay injected"
24010572,4,0,1,0,0,"replay injected"
26282966,4,0,1,0,0,"replay injected"
28532951,4,0,1,0,0,"replay injected"
30765808,4,0,1,0,0,"replay injected"
31925768,4,0,1,0,0,"replay injected"
34191154,4,0,1,0,0,"replay injected"
36410904,4,0,1,0,0,"replay injected"
38663329,4,0,1,0,0,"replay injected"
40969535,4,0,1,0,0,"replay injected"
43094833,4,0,1,0,0,"replay injected"
45320546,4,0,1,0,0,"replay injected"
47576112,4,0,1,0,0,"replay injected"
49817243,4,0,1,0,0,"replay injected"
52055969,4,0,1,0,0,"replay injected"
54344964,4,0,1,0,0,"replay injected"
56627290,4,0,1,0,0,"replay injected"
58820895,4,0,1,0,0,"replay injected"
61079476,4,0,1,0,0,"replay injected"
63307661,4,0,1,0,0,"replay injected"
65543800,4,0,1,0,0,"replay injected"
67806102,4,0,1,0,0,"replay injected"
70064430,4,0,1,0,0,"replay injected"
72306500,4,0,1,0,0,"replay injected"
74574486,4,0,1,0,0,"replay injected"
76862269,4,0,1,0,0,"replay injected"
79216973,4,0,1,0,0,"replay injected"
81480865,4,0,1,0,0,"replay injected"
83756321,4,0,1,0,0,"replay injected"
86040219,4,0,1,0,0,"replay injected"
88316565,4,0,1,0,0,"replay injected"
90553033,4,0,1,0,0,"replay injected"
92857287,4,0,1,0,0,"replay injected"
95127270,4,0,1,0,0,"replay injected"
97288236,4,0,1,0,0,"replay injected"
98570211,4,0,1,0,0,"replay injected"
100853564,4,0,1,0,0,"replay injected"
103097064,4,0,1,0,0,"replay injected"
105348264,4,0,1,0,0,"replay injected"
107604014,4,0,1,0,0,"replay injected"
109855805,4,0,1,0,0,"replay injected"
112107350,4,0,1,0,0,"replay injected"
114348928,4,0,1,0,0,"replay injected"
116594495,4,0,1,0,0,"replay injected"
118816323,4,0,1,0,0,"replay injected"
121053524,4,0,1,0,0,"replay injected"
123318574,4,0,1,0,0,"replay injected"
125559832,4,0,1,0,0,"replay injected"
127790328,4,0,1,0,0,"replay injected"
130069599,4,0,1,0,0,"replay injected"
132336756,4,0,1,0,0,"replay injected"
134595467,4,0,1,0,0,"replay injected"
136947918,4,0,1,0,0,"replay injected"
139235478,4,0,1,0,0,"replay injected"
140429430,4,0,1,0,0,"replay injected"
142704629,4,0,1,0,0,"replay injected"
144979945,4,0,1,0,0,"replay injected"
147237079,4,0,1,0,0,"replay injected"
149513826,4,0,1,0,0,"replay injected"
151767063,4,0,1,0,0,"replay injected"
154002876,4,0,1,0,0,"replay injected"
155086532,4,0,1,0,0,"replay injected"
157347567,4,0,1,0,0,"replay injected"
159607140,4,0,1,0,0,"replay injected"
161852961,4,0,1,0,0,"replay injected"
164171335,4,0,1,0,0,"replay injected"
166440598,4,0,1,0,0,"replay injected"
168720016,4,0,1,0,0,"replay injected"
170971488,4,0,1,0,0,"replay injected"
173235200,4,0,1,0,0,"replay injected"
175516804,4,0,1,0,0,"replay injected"
177758515,4,0,1,0,0,"replay injected"
180012150,4,0,1,0,0,"replay injected"
180658132,4,0,1,0,0,"replay injected"
181347236,4,0,1,0,0,"replay injected"
182040413,4,0,1,0,0,"replay injected"
182774220,4,0,1,0,0,"replay injected"
184476173,4,0,1,0,0,"replay injected"
186706734,4,0,1,0,0,"replay injected"
188950164,4,0,1,0,0,"replay injected"
191183684,4,0,1,0,0,"replay injected"
193409613,4,0,1,0,0,"replay injected"
195628450,4,0,1,0,0,"replay injected"
197876271,4,0,1,0,0,"replay injected"
200136335,4,0,1,0,0,"replay injected"
202339154,4,0,1,0,0,"replay injected"
204600476,4,0,1,0,0,"replay injected"
206839785,4,0,1,0,0,"replay injected"
209090105,4,0,1,0,0,"replay injected"
211324096,4,0,1,0,0,"replay injected"
213573778,4,0,1,0,0,"replay injected"
215839378,4,0,1,0,0,"replay injected"
218077205,4,0,1,0,0,"replay injected"
220327879,4,0,1,0,0,"replay injected"
222665734,4,0,1,0,0,"replay injected"
224920892,4,0,1,0,0,"replay injected"
227166376,4,0,1,0,0,"replay injected"
229468844,4,0,1,0,0,"replay injected"
231708950,4,0,1,0,0,"replay injected"
232480372,4,0,1,0,0,"replay injected"
233934125,4,0,1,0,0,"replay injected"
236212797,4,0,1,0,0,"replay injected"
238398086,4,0,1,0,0,"replay injected"
240772564,4,0,1,0,0,"replay injected"
243012792,4,0,1,0,0,"replay injected"
245287286,4,0,1,0,0,"replay injected"
247588759,4,0,1,0,0,"replay injected"
249846907,4,0,1,0,0,"replay injected"
252117656,4,0,1,0,0,"replay injected"
254397704,4,0,1,0,0,"replay injected"
256631864,4,0,1,0,0,"replay injected"
258911080,4,0,1,0,0,"replay injected"
261181628,4,0,1,0,0,"replay injected"
263480477,4,0,1,0,0,"replay injected"
265758535,4,0,1,0,0,"replay injected"
268047518,4,0,1,0,0,"replay injected"
270348315,4,0,1,0,0,"replay injected"
272626212,4,0,1,0,0,"replay injected"
274903010,4,0,1,0,0,"replay injected"
277198020,4,0,1,0,0,"replay injected"
279416593,4,0,1,0,0,"replay injected"
281671887,4,0,1,0,0,"replay injected"
283909742,4,0,1,0,0,"replay injected"
286198886,4,0,1,0,0,"replay injected"
288478684,4,0,1,0,0,"replay injected"
290717041,4,0,1,0,0,"replay injected"
292994678,4,0,1,0,0,"replay injected"
295265298,4,0,1,0,0,"replay injected"
296314292,4,0,1,0,0,"replay injected"
298575341,4,0,1,0,0,"replay injected"
300824361,4,0,1,0,0,"replay injected"
303088000,4,0,1,0,0,"replay injected"
304328249,4,0,1,0,0,"replay injected"
306595556,4,0,1,0,0,"replay injected"
308857066,4,0,1,0,0,"replay injected"
311125487,4,0,1,0,0,"replay injected"
313379654,4,0,1,0,0,"replay injected"
315622453,4,0,1,0,0,"replay injected"
317917428,4,0,1,0,0,"replay injected"
320183387,4,0,1,0,0,"replay injected"
322439562,4,0,1,0,0,"replay injected"
324693038,4,0,1,0,0,"replay injected"
326955242,4,0,1,0,0,"replay injected"
329240594,4,0,1,0,0,"replay injected"
330324904,4,0,1,0,0,"replay injected"
332670019,4,0,1,0,0,"replay injected"
334370695,4,0,1,0,0,"replay injected"
335088212,4,0,1,0,0,"replay injected"
336024566,4,0,1,0,0,"replay injected"
338280591,4,0,1,0,0,"replay injected"
340539402,4,0,1,0,0,"replay injected"
341835014,4,0,1,0,0,"replay injected"
344082077,4,0,1,0,0,"replay injected"
346347397,4,0,1,0,0,"replay injected"
348602014,4,0,1,0,0,"replay injected"
350904499,4,0,1,0,0,"replay injected"
353172722,4,0,1,0,0,"replay injected"
355437182,4,0,1,0,0,"replay injected"
357681255,4,0,1,0,0,"replay injected"
359948580,4,0,1,0,0,"replay injected"
362246916,4,0,1,0,0,"replay injected"
364509584,4,0,1,0,0,"replay injected"
365571670,4,0,1,0,0,"replay injected"
367873547,4,0,1,0,0,"replay injected"
370131151,4,0,1,0,0,"replay injected"
372408025,4,0,1,0,0,"replay injected"
374681400,4,0,1,0,0,"replay injected"
376931817,4,0,1,0,0,"replay injected"
379287292,4,0,1,0,0,"replay injected"
381566422,4,0,1,0,0,"replay injected"
383833649,4,0,1,0,0,"replay injected"
386122147,4,0,1,0,0,"replay injected"
388334017,4,0,1,0,0,"replay injected"
390589244,4,0,1,0,0,"replay injected"
392883698,4,0,1,0,0,"replay injected"
395244628,4,0,1,0,0,"replay injected"
397588095,4,0,1,0,0,"replay injected"
399863012,4,0,1,0,0,"replay injected"
402149354,4,0,1,0,0,"replay injected"
404483824,4,0,1,0,0,"replay injected"
406784053,4,0,1,0,0,"replay injected"
408994639,4,0,1,0,0,"replay injected"
411293046,4,0,1,0,0,"replay injected"
413548898,4,0,1,0,0,"replay injected"
415789874,4,0,1,0,0,"replay injected"
418066845,4,0,1,0,0,"replay injected"
420318194,4,0,1,0,0,"replay injected"
422641681,4,0,1,0,0,"replay injected"
424950171,4,0,1,0,0,"replay injected"
427161977,4,0,1,0,0,"replay injected"
429403746,4,0,1,0,0,"replay injected"
431658550,4,0,1,0,0,"replay injected"
435593272,4,0,2,0,0,"payload bit-flip"
437151445,4,0,2,0,0,"payload bit-flip"
439391589,4,0,2,0,0,"payload bit-flip"
441834637,4,0,2,0,0,"payload bit-flip"
444151032,4,0,2,0,0,"payload bit-flip"
446418509,4,0,2,0,0,"payload bit-flip"
448686806,4,0,2,0,0,"payload bit-flip"
450968357,4,0,2,0,0,"payload bit-flip"
453222582,4,0,2,0,0,"payload bit-flip"
455504882,4,0,2,0,0,"payload bit-flip"
457766057,4,0,2,0,0,"payload bit-flip"
460019332,4,0,2,0,0,"payload bit-flip"
462305784,4,0,2,0,0,"payload bit-flip"
462995554,4,0,2,0,0,"payload bit-flip"
464663936,4,0,2,0,0,"payload bit-flip"
466920794,4,0,2,0,0,"payload bit-flip"
469163979,4,0,2,0,0,"payload bit-flip"
471404343,4,0,2,0,0,"payload bit-flip"
473714310,4,0,2,0,0,"payload bit-flip"
475949815,4,0,2,0,0,"payload bit-flip"
478334911,4,0,2,0,0,"payload bit-flip"
480578212,4,0,2,0,0,"payload bit-flip"
482823432,4,0,2,0,0,"payload bit-flip"
485093562,4,0,2,0,0,"payload bit-flip"
487324716,4,0,2,0,0,"payload bit-flip"
489617002,4,0,2,0,0,"payload bit-flip"
491861423,4,0,2,0,0,"payload bit-flip"
494078146,4,0,2,0,0,"payload bit-flip"
496339929,4,0,2,0,0,"payload bit-flip"
498595150,4,0,2,0,0,"payload bit-flip"
500870175,4,0,2,0,0,"payload bit-flip"
503165287,4,0,2,0,0,"payload bit-flip"
505409526,4,0,2,0,0,"payload bit-flip"
507659032,4,0,2,0,0,"payload bit-flip"
509931653,4,0,2,0,0,"payload bit-flip"
512214675,4,0,2,0,0,"payload bit-flip"
514482888,4,0,2,0,0,"payload bit-flip"
516803622,4,0,2,0,0,"payload bit-flip"
519068317,4,0,2,0,0,"payload bit-flip"
521327963,4,0,2,0,0,"payload bit-flip"
523603835,4,0,2,0,0,"payload bit-flip"
525817747,4,0,2,0,0,"payload bit-flip"
528069245,4,0,2,0,0,"payload bit-flip"
529241063,4,0,2,0,0,"payload bit-flip"
530881628,4,0,2,0,0,"payload bit-flip"
532028850,4,0,2,0,0,"payload bit-flip"
533177695,4,0,2,0,0,"payload bit-flip"
535410619,4,0,2,0,0,"payload bit-flip"
537677590,4,0,2,0,0,"payload bit-flip"
539954746,4,0,2,0,0,"payload bit-flip"
541233276,4,0,2,0,0,"payload bit-flip"
543497858,4,0,2,0,0,"payload bit-flip"
545752141,4,0,2,0,0,"payload bit-flip"
548086539,4,0,2,0,0,"payload bit-flip"
550367705,4,0,2,0,0,"payload bit-flip"
552613567,4,0,2,0,0,"payload bit-flip"
554847883,4,0,2,0,0,"payload bit-flip"
557082353,4,0,2,0,0,"payload bit-flip"
559306173,4,0,2,0,0,"payload bit-flip"
561533657,4,0,2,0,0,"payload bit-flip"
563823771,4,0,2,0,0,"payload bit-flip"
566096037,4,0,2,0,0,"payload bit-flip"
568355757,4,0,2,0,0,"payload bit-flip"
570650760,4,0,2,0,0,"payload bit-flip"
572972617,4,0,2,0,0,"payload bit-flip"
575230769,4,0,2,0,0,"payload bit-flip"
577482682,4,0,2,0,0,"payload bit-flip"
579721349,4,0,2,0,0,"payload bit-flip"
581970190,4,0,2,0,0,"payload bit-flip"
584214437,4,0,2,0,0,"payload bit-flip"
586018894,4,0,2,0,0,"payload bit-flip"
587761473,4,0,2,0,0,"payload bit-flip"
588897877,4,0,2,0,0,"payload bit-flip"
591130177,4,0,2,0,0,"payload bit-flip"
593313229,4,0,2,0,0,"payload bit-flip"
595556164,4,0,2,0,0,"payload bit-flip"
597812075,4,0,2,0,0,"payload bit-flip"
600036724,4,0,2,0,0,"payload bit-flip"
602276548,4,0,2,0,0,"payload bit-flip"
604523278,4,0,2,0,0,"payload bit-flip"
606783085,4,0,2,0,0,"payload bit-flip"
609045364,4,0,2,0,0,"payload bit-flip"
611313234,4,0,2,0,0,"payload bit-flip"
613530614,4,0,2,0,0,"payload bit-flip"
615802239,4,0,2,0,0,"payload bit-flip"
617565307,4,0,2,0,0,"payload bit-flip"
619133774,4,0,2,0,0,"payload bit-flip"
621420572,4,0,2,0,0,"payload bit-flip"
623656386,4,0,2,0,0,"payload bit-flip"
625889360,4,0,2,0,0,"payload bit-flip"
628149355,4,0,2,0,0,"payload bit-flip"
630440517,4,0,2,0,0,"payload bit-flip"
632687327,4,0,2,0,0,"payload bit-flip"
634940988,4,0,2,0,0,"payload bit-flip"
637181923,4,0,2,0,0,"payload bit-flip"
638331202,4,0,2,0,0,"payload bit-flip"
640606222,4,0,2,0,0,"payload bit-flip"
641924414,4,0,2,0,0,"payload bit-flip"
644220857,4,0,2,0,0,"payload bit-flip"
646510282,4,0,2,0,0,"payload bit-flip"
648777181,4,0,2,0,0,"payload bit-flip"
651041702,4,0,2,0,0,"payload bit-flip"
653311225,4,0,2,0,0,"payload bit-flip"
655570351,4,0,2,0,0,"payload bit-flip"
657805898,4,0,2,0,0,"payload bit-flip"
660120042,4,0,2,0,0,"payload bit-flip"
662397789,4,0,2,0,0,"payload bit-flip"
664137461,4,0,2,0,0,"payload bit-flip"
665753689,4,0,2,0,0,"payload bit-flip"
667521319,4,0,2,0,0,"payload bit-flip"
669089408,4,0,2,0,0,"payload bit-flip"
671335696,4,0,2,0,0,"payload bit-flip"
673553848,4,0,2,0,0,"payload bit-flip"
675781324,4,0,2,0,0,"payload bit-flip"
678040572,4,0,2,0,0,"payload bit-flip"
680278822,4,0,2,0,0,"payload bit-flip"
682499327,4,0,2,0,0,"payload bit-flip"
684723926,4,0,2,0,0,"payload bit-flip"
685565951,4,0,2,0,0,"payload bit-flip"
686990741,4,0,2,0,0,"payload bit-flip"
689244204,4,0,2,0,0,"payload bit-flip"
690025676,4,0,2,0,0,"payload bit-flip"
691491784,4,0,2,0,0,"payload bit-flip"
693817133,4,0,2,0,0,"payload bit-flip"
696079942,4,0,2,0,0,"payload bit-flip"
698342798,4,0,2,0,0,"payload bit-flip"
700604429,4,0,2,0,0,"payload bit-flip"
702289197,4,0,2,0,0,"payload bit-flip"
702922463,4,0,2,0,0,"payload bit-flip"
704158790,4,0,2,0,0,"payload bit-flip"
705323381,4,0,2,0,0,"payload bit-flip"
707579154,4,0,2,0,0,"payload bit-flip"
709842534,4,0,2,0,0,"payload bit-flip"
712105294,4,0,2,0,0,"payload bit-flip"
714393272,4,0,2,0,0,"payload bit-flip"
716688227,4,0,2,0,0,"payload bit-flip"
718380057,4,0,2,0,0,"payload bit-flip"
719009575,4,0,2,0,0,"payload bit-flip"
720032102,4,0,2,0,0,"payload bit-flip"
721096013,4,0,2,0,0,"payload bit-flip"
722268883,4,0,2,0,0,"payload bit-flip"
724504370,4,0,2,0,0,"payload bit-flip"
726798501,4,0,2,0,0,"payload bit-flip"
729091090,4,0,2,0,0,"payload bit-flip"
731406622,4,0,2,0,0,"payload bit-flip"
733686305,4,0,2,0,0,"payload bit-flip"
735985900,4,0,2,0,0,"payload bit-flip"
738294732,4,0,2,0,0,"payload bit-flip"
739467733,4,0,2,0,0,"payload bit-flip"
741947488,4,0,2,0,0,"payload bit-flip"
744317551,4,0,2,0,0,"payload bit-flip"
746696253,4,0,2,0,0,"payload bit-flip"
748974172,4,0,2,0,0,"payload bit-flip"
751322200,4,0,2,0,0,"payload bit-flip"
753567798,4,0,2,0,0,"payload bit-flip"
755861541,4,0,2,0,0,"payload bit-flip"
758090037,4,0,2,0,0,"payload bit-flip"
760324879,4,0,2,0,0,"payload bit-flip"
762636656,4,0,2,0,0,"payload bit-flip"
764895998,4,0,2,0,0,"payload bit-flip"
767173712,4,0,2,0,0,"payload bit-flip"
769419155,4,0,2,0,0,"payload bit-flip"
771703137,4,0,2,0,0,"payload bit-flip"
773930945,4,0,2,0,0,"payload bit-flip"
776150422,4,0,2,0,0,"payload bit-flip"
778417101,4,0,2,0,0,"payload bit-flip"
780705368,4,0,2,0,0,"payload bit-flip"
781850102,4,0,2,0,0,"payload bit-flip"
784134337,4,0,2,0,0,"payload bit-flip"
786458497,4,0,2,0,0,"payload bit-flip"
