seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,2491444,4497549,2006105,2004302,0,118,1134,34,16,1,4,0,3,2,0,0,1
0,0,5677473,5677473,0,9715,0,0,34,0,0,4,0,3,2,0,0,1
2,5679665,5692689,13024,5773,0,100,6858,34,16,1,4,0,3,2,0,0,1
0,0,7970284,7970284,0,9241,0,0,34,0,0,4,0,3,2,0,0,1
3,7972651,7983262,10611,2638,0,96,7635,34,16,1,4,0,3,2,0,0,1
0,0,10253612,10253612,0,8928,0,0,34,0,0,4,0,3,2,0,0,1
4,10255746,10266891,11145,4618,0,73,6242,34,16,1,4,0,3,2,0,0,1
0,0,12494443,12494443,0,13673,0,0,34,0,0,4,0,3,2,0,0,1
5,12497420,12510882,13462,2881,0,95,10213,34,16,1,4,0,3,2,0,0,1
0,0,14859639,14859639,0,13597,0,0,34,0,0,4,0,3,2,0,0,1
6,14862622,14876134,13512,4771,0,88,8394,34,16,1,4,0,3,2,0,0,1
0,0,17191620,17191620,0,13428,0,0,34,0,0,4,0,3,2,0,0,1
7,17195126,17210203,15077,4320,0,310,10149,34,16,1,4,0,3,2,0,0,1
0,0,19506844,19506844,0,15132,0,0,34,0,0,4,0,3,2,0,0,1
8,19510395,19525541,15146,6566,0,102,8206,34,16,1,4,0,3,2,0,0,1
0,0,21827129,21827129,0,11613,0,0,34,0,0,4,0,3,2,0,0,1
9,21830162,21846376,16214,4639,0,106,11215,34,16,1,4,0,3,2,0,0,1
0,0,24169907,24169907,0,10940,0,0,34,0,0,4,0,3,2,0,0,1
10,24172433,24184422,11989,4630,0,76,7074,34,16,1,4,0,3,2,0,0,1
0,0,26467284,26467284,0,10056,0,0,34,0,0,4,0,3,2,0,0,1
11,26469615,26481207,11592,4547,0,71,6754,34,16,1,4,0,3,2,0,0,1
0,0,28762976,28762976,0,10019,0,0,34,0,0,4,0,3,2,0,0,1
12,28765216,28776786,11570,4533,0,81,6753,34,16,1,4,0,3,2,0,0,1
0,0,29939521,29939521,0,11118,0,0,34,0,0,4,0,3,2,0,0,1
13,29941793,29953465,11672,4722,0,71,6665,34,16,1,4,0,3,2,0,0,1
0,0,32268863,32268863,0,10621,0,0,34,0,0,4,0,3,2,0,0,1
14,32271525,32282606,11081,2592,0,96,8168,34,16,1,4,0,3,2,0,0,1
0,0,33045405,33045405,0,8946,0,0,34,0,0,4,0,3,2,0,0,1
15,33047960,33061243,13283,3518,0,101,9409,34,16,1,4,0,3,2,0,0,1
0,0,34012105,34012105,0,12643,0,0,34,0,0,4,0,3,2,0,0,1
16,34015510,34031618,16108,4875,0,109,10842,34,16,1,4,0,3,2,0,0,1
0,0,35236799,35236799,0,14982,0,0,34,0,0,4,0,3,2,0,0,1
17,35240238,35254796,14558,5692,0,91,8514,34,16,1,4,0,3,2,0,0,1
0,0,36670013,36670013,0,12401,0,0,34,0,0,4,0,3,2,0,0,1
18,36673162,36692426,19264,6882,0,112,12008,34,16,1,4,0,3,2,0,0,1
0,0,38958435,38958435,0,11213,0,0,34,0,0,4,0,3,2,0,0,1
19,38960940,38975486,14546,5273,0,98,8932,34,16,1,4,0,3,2,0,0,1
0,0,41280845,41280845,0,11074,0,0,34,0,0,4,0,3,2,0,0,1
20,41283417,41295514,12097,4549,0,86,7272,34,16,1,4,0,3,2,0,0,1
0,0,43630410,43630410,0,38325,0,0,34,0,0,4,0,3,2,0,0,1
21,43636465,43651044,14579,2935,0,98,11077,34,16,1,4,0,3,2,0,0,1
0,0,45896085,45896085,0,9549,0,0,34,0,0,4,0,3,2,0,0,1
22,45898222,45910182,11960,4728,0,86,6802,34,16,1,4,0,3,2,0,0,1
0,0,48155000,48155000,0,13552,0,0,34,0,0,4,0,3,2,0,0,1
23,48157590,48170233,12643,4666,0,87,7452,34,16,1,4,0,3,2,0,0,1
0,0,50415278,50415278,0,9934,0,0,34,0,0,4,0,3,2,0,0,1
24,50417461,50429445,11984,4525,0,71,7041,34,16,1,4,0,3,2,0,0,1
0,0,52232700,52232700,0,15582,0,0,34,0,0,4,0,3,2,0,0,1
25,52236522,52252932,16410,2996,0,94,12994,34,16,1,4,0,3,2,0,0,1
0,0,54125108,54125108,0,15904,0,0,34,0,0,4,0,3,2,0,0,1
26,54128997,54144658,15661,4894,0,99,10346,34,16,1,4,0,3,2,0,0,1
0,0,56419187,56419187,0,9941,0,0,34,0,0,4,0,3,2,0,0,1
