seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,2856650,5020963,2164313,2162265,0,92,1001,34,16,1,4,0,3,2,0,0,1
0,0,6637862,6637862,0,11750,0,0,34,0,0,4,0,3,2,0,0,1
2,6640350,6653605,13255,4713,0,87,8205,34,16,1,4,0,3,2,0,0,1
0,0,8914635,8914635,0,11171,0,0,34,0,0,4,0,3,2,0,0,1
3,8916683,8931325,14642,4667,0,86,9679,34,16,1,4,0,3,2,0,0,1
0,0,11203740,11203740,0,11742,0,0,34,0,0,4,0,3,2,0,0,1
4,11206376,11219363,12987,4703,0,94,7941,34,16,1,4,0,3,2,0,0,1
0,0,13443373,13443373,0,9399,0,0,34,0,0,4,0,3,2,0,0,1
5,13445551,13457089,11538,4538,0,70,6715,34,16,1,4,0,3,2,0,0,1
0,0,15744222,15744222,0,10765,0,0,34,0,0,4,0,3,2,0,0,1
6,15746416,15758431,12015,4713,0,92,7003,34,16,1,4,0,3,2,0,0,1
0,0,18018349,18018349,0,12465,0,0,34,0,0,4,0,3,2,0,0,1
7,18020973,18033875,12902,4481,0,90,8105,34,16,1,4,0,3,2,0,0,1
0,0,20322015,20322015,0,7228,0,0,34,0,0,4,0,3,2,0,0,1
8,20323788,20334475,10687,4494,0,85,5901,34,16,1,4,0,3,2,0,0,1
0,0,22604692,22604692,0,12367,0,0,34,0,0,4,0,3,2,0,0,1
9,22607417,22621095,13678,4661,0,84,8710,34,16,1,4,0,3,2,0,0,1
0,0,24900192,24900192,0,9639,0,0,34,0,0,4,0,3,2,0,0,1
10,24902668,24913890,11222,2574,0,71,8346,34,16,1,4,0,3,2,0,0,1
0,0,27194938,27194938,0,14808,0,0,34,0,0,4,0,3,2,0,0,1
11,27197925,27212625,14700,4984,0,85,9310,34,16,1,4,0,3,2,0,0,1
0,0,29450880,29450880,0,11318,0,0,34,0,0,4,0,3,2,0,0,1
12,29453360,29467220,13860,4618,0,85,8890,34,16,1,4,0,3,2,0,0,1
0,0,31754294,31754294,0,12170,0,0,34,0,0,4,0,3,2,0,0,1
13,31757081,31771000,13919,4672,0,79,8922,34,16,1,4,0,3,2,0,0,1
0,0,34030943,34030943,0,8083,0,0,34,0,0,4,0,3,2,0,0,1
14,34032792,34044066,11274,4508,0,78,6498,34,16,1,4,0,3,2,0,0,1
0,0,36324545,36324545,0,10173,0,0,34,0,0,4,0,3,2,0,0,1
15,36326950,36339460,12510,4558,0,92,7623,34,16,1,4,0,3,2,0,0,1
0,0,38631828,38631828,0,8259,0,0,34,0,0,4,0,3,2,0,0,1
16,38633923,38645101,11178,4584,0,105,6246,34,16,1,4,0,3,2,0,0,1
0,0,40918954,40918954,0,10010,0,0,34,0,0,4,0,3,2,0,0,1
17,40921319,40933108,11789,4659,0,93,6815,34,16,1,4,0,3,2,0,0,1
0,0,43190386,43190386,0,8454,0,0,34,0,0,4,0,3,2,0,0,1
18,43192781,43203604,10823,4679,0,70,5743,34,16,1,4,0,3,2,0,0,1
0,0,45444921,45444921,0,8667,0,0,34,0,0,4,0,3,2,0,0,1
19,45447141,45457104,9963,2608,0,91,6735,34,16,1,4,0,3,2,0,0,1
0,0,47728789,47728789,0,10300,0,0,34,0,0,4,0,3,2,0,0,1
20,47731161,47749507,18346,6884,0,93,11131,34,16,1,4,0,3,2,0,0,1
0,0,50046431,50046431,0,13737,0,0,34,0,0,4,0,3,2,0,0,1
21,50049493,50065960,16467,5864,0,108,10233,34,16,1,4,0,3,2,0,0,1
0,0,52349839,52349839,0,9663,0,0,34,0,0,4,0,3,2,0,0,1
