sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
11570913,4,0,1,0,0,"replay injected"
13904767,4,0,1,0,0,"replay injected"
16199377,4,0,1,0,0,"replay injected"
18543254,4,0,1,0,0,"replay injected"
20809482,4,0,1,0,0,"replay injected"
23112086,4,0,1,0,0,"replay injected"
25403278,4,0,1,0,0,"replay injected"
27772194,4,0,1,0,0,"replay injected"
30055670,4,0,1,0,0,"replay injected"
32410293,4,0,1,0,0,"replay injected"
34713336,4,0,1,0,0,"replay injected"
37020219,4,0,1,0,0,"replay injected"
39377635,4,0,1,0,0,"replay injected"
41737109,4,0,1,0,0,"replay injected"
44057751,4,0,1,0,0,"replay injected"
44862103,4,0,1,0,0,"replay injected"
46291980,4,0,1,0,0,"replay injected"
48532594,4,0,1,0,0,"replay injected"
50861742,4,0,1,0,0,"replay injected"
53211964,4,0,1,0,0,"replay injected"
55525445,4,0,1,0,0,"replay injected"
58069289,4,0,1,0,0,"replay injected"
60357909,4,0,1,0,0,"replay injected"
62619756,4,0,1,0,0,"replay injected"
64966945,4,0,1,0,0,"replay injected"
67304752,4,0,1,0,0,"replay injected"
69594675,4,0,1,0,0,"replay injected"
71918123,4,0,1,0,0,"replay injected"
74232514,4,0,1,0,0,"replay injected"
76520722,4,0,1,0,0,"replay injected"
78794193,4,0,1,0,0,"replay injected"
79862426,4,0,1,0,0,"replay injected"
82191574,4,0,1,0,0,"replay injected"
84528127,4,0,1,0,0,"replay injected"
86821909,4,0,1,0,0,"replay injected"
89132384,4,0,1,0,0,"replay injected"
91556625,4,0,1,0,0,"replay injected"
93925879,4,0,1,0,0,"replay injected"
96250167,4,0,1,0,0,"replay injected"
98596445,4,0,1,0,0,"replay injected"
100928598,4,0,1,0,0,"replay injected"
103175138,4,0,1,0,0,"replay injected"
105424631,4,0,1,0,0,"replay injected"
107701777,4,0,1,0,0,"replay injected"
109915362,4,0,1,0,0,"replay injected"
112246065,4,0,1,0,0,"replay injected"
114533762,4,0,1,0,0,"replay injected"
118470448,4,0,2,0,0,"payload bit-flip"
