seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,6286844,6598977,312133,176323,0,2118,133286,3327,3309,52,4,0,3,2,0,0,2
0,0,8067649,8067649,0,79902,0,0,3327,0,0,4,0,3,2,0,0,2
2,8070797,8527607,456810,281438,0,2407,172470,3327,3309,52,4,0,3,2,0,0,2
0,0,10250066,10250066,0,53303,0,0,3327,0,0,4,0,3,2,0,0,2
3,10253206,10684237,431031,254460,0,2222,173978,3327,3309,52,4,0,3,2,0,0,2
0,0,11579762,11579762,0,98158,0,0,3327,0,0,4,0,3,2,0,0,2
4,11582827,12030035,447208,240296,0,2798,203707,3327,3309,52,4,0,3,2,0,0,2
0,0,14181198,14181198,0,72070,0,0,3327,0,0,4,0,3,2,0,0,2
5,14184080,14727962,543882,262050,0,2225,279265,3327,3309,52,4,0,3,2,0,0,2
0,0,16376033,16376033,0,76839,0,0,3327,0,0,4,0,3,2,0,0,2
6,16378066,16664714,286648,119052,0,2127,165148,3327,3309,52,4,0,3,2,0,0,2
0,0,17951150,17951150,0,63130,0,0,3327,0,0,4,0,3,2,0,0,2
7,17963361,18253615,290254,138327,0,2070,149538,3327,3309,52,4,0,3,2,0,0,2
0,0,20161579,20161579,0,77917,0,0,3327,0,0,4,0,3,2,0,0,2
8,20163742,20614348,450606,271369,0,2301,176639,3327,3309,52,4,0,3,2,0,0,2
0,0,21374601,21374601,0,60345,0,0,3327,0,0,4,0,3,2,0,0,2
9,21376300,21644218,267918,85122,0,2184,180313,3327,3309,52,4,0,3,2,0,0,2
0,0,23463076,23463076,0,63984,0,0,3327,0,0,4,0,3,2,0,0,2
10,23464992,23829539,364547,93633,0,2247,268416,3327,3309,52,4,0,3,2,0,0,2
0,0,25641015,25641015,0,63297,0,0,3327,0,0,4,0,3,2,0,0,2
11,25645015,25889782,244767,98825,0,2071,143515,3327,3309,52,4,0,3,2,0,0,2
0,0,27103433,27103433,0,52286,0,0,3327,0,0,4,0,3,2,0,0,2
12,27106184,27390121,283937,134184,0,2104,147310,3327,3309,52,4,0,3,2,0,0,2
0,0,28720865,28720865,0,72916,0,0,3327,0,0,4,0,3,2,0,0,2
13,28724377,29044503,320126,116213,0,2637,200855,3327,3309,52,4,0,3,2,0,0,2
0,0,30918700,30918700,0,50869,0,0,3327,0,0,4,0,3,2,0,0,2
14,30931478,31238963,307485,99510,0,2560,205001,3327,3309,52,4,0,3,2,0,0,2
0,0,32084807,32084807,0,62612,0,0,3327,0,0,4,0,3,2,0,0,2
15,32087668,32644879,557211,135488,0,2474,418874,3327,3309,52,4,0,3,2,0,0,2
0,0,34199813,34199813,0,62218,0,0,3327,0,0,4,0,3,2,0,0,2
16,34203047,34642791,439744,237788,0,2556,199015,3327,3309,52,4,0,3,2,0,0,2
0,0,36369285,36369285,0,41530,0,0,3327,0,0,4,0,3,2,0,0,2
17,36371888,36727543,355655,123781,0,2659,228904,3327,3309,52,4,0,3,2,0,0,2
0,0,38588908,38588908,0,69566,0,0,3327,0,0,4,0,3,2,0,0,2
18,38592168,38932617,340449,190802,0,2084,147186,3327,3309,52,4,0,3,2,0,0,2
0,0,39684770,39684770,0,80113,0,0,3327,0,0,4,0,3,2,0,0,2
19,39686918,40068521,381603,237096,0,2059,142149,3327,3309,52,4,0,3,2,0,0,2
0,0,40861579,40861579,0,70972,0,0,3327,0,0,4,0,3,2,0,0,2
20,40864782,41455534,590752,287338,0,2092,300945,3327,3309,52,4,0,3,2,0,0,2
0,0,43086394,43086394,0,73685,0,0,3327,0,0,4,0,3,2,0,0,2
21,43088643,43483937,395294,244536,0,2087,148334,3327,3309,52,4,0,3,2,0,0,2
0,0,45218430,45218430,0,85599,0,0,3327,0,0,4,0,3,2,0,0,2
22,45221898,45528347,306449,158125,0,2087,145852,3327,3309,52,4,0,3,2,0,0,2
0,0,46366555,46366555,0,88721,0,0,3327,0,0,4,0,3,2,0,0,2
23,46369634,46650049,280415,105193,0,2112,172752,3327,3309,52,4,0,3,2,0,0,2
0,0,48554582,48554582,0,86304,0,0,3327,0,0,4,0,3,2,0,0,2
24,48557641,48825757,268116,122681,0,2100,142950,3327,3309,52,4,0,3,2,0,0,2
0,0,50722372,50722372,0,52994,0,0,3327,0,0,4,0,3,2,0,0,2
25,50725416,51233204,507788,171858,0,2096,333478,3327,3309,52,4,0,3,2,0,0,2
0,0,52963579,52963579,0,69052,0,0,3327,0,0,4,0,3,2,0,0,2
26,52966557,53199513,232956,87240,0,2074,143306,3327,3309,52,4,0,3,2,0,0,2
0,0,54429391,54429391,0,71448,0,0,3327,0,0,4,0,3,2,0,0,2
27,54431920,54735861,303941,98325,0,2660,202543,3327,3309,52,4,0,3,2,0,0,2
0,0,56659271,56659271,0,94527,0,0,3327,0,0,4,0,3,2,0,0,2
28,56661983,56943394,281411,133382,0,2051,145630,3327,3309,52,4,0,3,2,0,0,2
0,0,57736325,57736325,0,74657,0,0,3327,0,0,4,0,3,2,0,0,2
29,57738667,58046036,307369,165551,0,2076,139417,3327,3309,52,4,0,3,2,0,0,2
0,0,58838639,58838639,0,70432,0,0,3327,0,0,4,0,3,2,0,0,2
30,58841227,59246578,405351,115626,0,2083,287325,3327,3309,52,4,0,3,2,0,0,2
0,0,60019393,60019393,0,75903,0,0,3327,0,0,4,0,3,2,0,0,2
31,60105962,60396452,290490,133212,0,2152,154803,3327,3309,52,4,0,3,2,0,0,2
0,0,62136423,62136423,0,75890,0,0,3327,0,0,4,0,3,2,0,0,2
32,62138615,62651727,513112,335300,0,2271,175219,3327,3309,52,4,0,3,2,0,0,2
0,0,64312128,64312128,0,61210,0,0,3327,0,0,4,0,3,2,0,0,2
33,64324541,64558812,234271,81726,0,2079,150150,3327,3309,52,4,0,3,2,0,0,2
0,0,65762167,65762167,0,82706,0,0,3327,0,0,4,0,3,2,0,0,2
34,65765445,66092769,327324,160868,0,2094,164055,3327,3309,52,4,0,3,2,0,0,2
0,0,67936436,67936436,0,78107,0,0,3327,0,0,4,0,3,2,0,0,2
35,67938587,68378092,439505,147198,0,2091,289972,3327,3309,52,4,0,3,2,0,0,2
0,0,70143978,70143978,0,72546,0,0,3327,0,0,4,0,3,2,0,0,2
36,70146720,70418346,271626,122814,0,2080,146420,3327,3309,52,4,0,3,2,0,0,2
0,0,71673573,71673573,0,88294,0,0,3327,0,0,4,0,3,2,0,0,2
37,71675928,71932355,256427,107031,0,2073,147028,3327,3309,52,4,0,3,2,0,0,2
0,0,72718056,72718056,0,122155,0,0,3327,0,0,4,0,3,2,0,0,2
38,72721823,73044664,322841,160052,0,2226,160089,3327,3309,52,4,0,3,2,0,0,2
0,0,74826459,74826459,0,73078,0,0,3327,0,0,4,0,3,2,0,0,2
39,74829228,75058099,228871,82178,0,2085,144266,3327,3309,52,4,0,3,2,0,0,2
0,0,76191956,76191956,0,68133,0,0,3327,0,0,4,0,3,2,0,0,2
40,76204004,76612526,408522,98402,0,2084,307753,3327,3309,52,4,0,3,2,0,0,2
0,0,77378090,77378090,0,72304,0,0,3327,0,0,4,0,3,2,0,0,2
41,77379528,77779459,399931,231276,0,2174,166207,3327,3309,52,4,0,3,2,0,0,2
0,0,79579729,79579729,0,79476,0,0,3327,0,0,4,0,3,2,0,0,2
42,79582084,79827985,245901,104007,0,2078,139507,3327,3309,52,4,0,3,2,0,0,2
0,0,81036423,81036423,0,62105,0,0,3327,0,0,4,0,3,2,0,0,2
43,81048396,81332457,284061,134440,0,2105,147194,3327,3309,52,4,0,3,2,0,0,2
0,0,82577565,82577565,0,45145,0,0,3327,0,0,4,0,3,2,0,0,2
44,82579887,83071197,491310,347104,0,2068,141773,3327,3309,52,4,0,3,2,0,0,2
