seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,7030585,7232745,202160,119476,0,81985,0,3327,3309,0,1,0,4,1,2,0,2
2,57527157,57844867,317710,201326,0,115349,0,3327,3309,0,1,0,4,1,2,0,2
3,108884374,109155790,271416,153464,0,117018,0,3327,3309,0,1,0,4,1,2,0,2
4,159866469,160363282,496813,359717,0,136084,0,3327,3309,0,1,0,4,1,2,0,2
5,211383488,211668268,284780,150508,0,133332,0,3327,3309,0,1,0,4,1,2,0,2
6,261948008,262264374,316366,209256,0,106140,0,3327,3309,0,1,0,4,1,2,0,2
7,313354961,313810634,455673,306388,0,148242,0,3327,3309,0,1,0,4,1,2,0,2
8,364224440,364497915,273475,155801,0,116595,0,3327,3309,0,1,0,4,1,2,0,2
9,415418532,415670013,251481,157980,0,92410,0,3327,3309,0,1,0,4,1,2,0,2
10,466388412,466923161,534749,386582,0,147037,0,3327,3309,0,1,0,4,1,2,0,2
11,517484705,517831473,346768,169053,0,176249,0,3327,3309,0,1,0,4,1,2,0,2
12,568368713,568956066,587353,469133,0,116900,0,3327,3309,0,1,0,4,1,2,0,2
13,619274940,619563719,288779,162283,0,124854,0,3327,3309,0,1,0,4,1,2,0,2
14,669760843,670040524,279681,147209,0,131461,0,3327,3309,0,1,0,4,1,2,0,2
15,720881911,721329311,447400,247889,0,198245,0,3327,3309,0,1,0,4,1,2,0,2
16,771695653,772120960,425307,328400,0,95990,0,3327,3309,0,1,0,4,1,2,0,2
17,822942740,823194185,251445,133521,0,116893,0,3327,3309,0,1,0,4,1,2,0,2
18,873860122,874217612,357490,236567,0,120130,0,3327,3309,0,1,0,4,1,2,0,2
19,924911607,925324794,413187,236598,0,175593,0,3327,3309,0,1,0,4,1,2,0,2
20,975548726,975908845,360119,250710,0,108277,0,3327,3309,0,1,0,4,1,2,0,2
21,1026343590,1026919161,575571,450399,0,124112,0,3327,3309,0,1,0,4,1,2,0,2
22,1077234232,1077532988,298756,183639,0,114214,0,3327,3309,0,1,0,4,1,2,0,2
23,1128551349,1128878579,327230,195089,0,131375,0,3327,3309,0,1,0,4,1,2,0,2
24,1179363000,1179661145,298145,161047,0,136253,0,3327,3309,0,1,0,4,1,2,0,2
25,1230692918,1230969205,276287,155921,0,119548,0,3327,3309,0,1,0,4,1,2,0,2
26,1281195281,1281492080,296799,178920,0,116937,0,3327,3309,0,1,0,4,1,2,0,2
27,1332153355,1332498470,345115,236325,0,107439,0,3327,3309,0,1,0,4,1,2,0,2
28,1382947240,1383343447,396207,297292,0,97776,0,3327,3309,0,1,0,4,1,2,0,2
29,1433830493,1434056690,226197,135337,0,89665,0,3327,3309,0,1,0,4,1,2,0,2
30,1484542790,1484847691,304901,217048,0,86474,0,3327,3309,0,1,0,4,1,2,0,2
31,1535320911,1535820315,499404,392165,0,105826,0,3327,3309,0,1,0,4,1,2,0,2
32,1586404058,1586713388,309330,176623,0,131364,0,3327,3309,0,1,0,4,1,2,0,2
33,1637149024,1637434045,285021,175493,0,108203,0,3327,3309,0,1,0,4,1,2,0,2
34,1687828996,1688074346,245350,164325,0,79640,0,3327,3309,0,1,0,4,1,2,0,2
35,1738516787,1738959557,442770,351669,0,89698,0,3327,3309,0,1,0,4,1,2,0,2
36,1789680502,1789924718,244216,157567,0,85561,0,3327,3309,0,1,0,4,1,2,0,2
37,1840560046,1840843607,283561,180298,0,101924,0,3327,3309,0,1,0,4,1,2,0,2
38,1891534693,1891994827,460134,340007,0,118969,0,3327,3309,0,1,0,4,1,2,0,2
39,1942268134,1942589378,321244,170070,0,149370,0,3327,3309,0,1,0,4,1,2,0,2
40,1993016033,1993368020,351987,246570,0,104009,0,3327,3309,0,1,0,4,1,2,0,2
41,2043670544,2043935658,265114,172665,0,91119,0,3327,3309,0,1,0,4,1,2,0,2
42,2094829143,2095082099,252956,145198,0,106503,0,3327,3309,0,1,0,4,1,2,0,2
43,2145749853,2146169975,420122,330572,0,88382,0,3327,3309,0,1,0,4,1,2,0,2
44,2196553163,2196823762,270599,173168,0,95721,0,3327,3309,0,1,0,4,1,2,0,2
45,2247352131,2247739086,386955,277400,0,108003,0,3327,3309,0,1,0,4,1,2,0,2
46,2297911748,2298225937,314189,190366,0,122485,0,3327,3309,0,1,0,4,1,2,0,2
47,2348778100,2349092604,314504,193387,0,119272,0,3327,3309,0,1,0,4,1,2,0,2
48,2399167731,2399438079,270348,150729,0,118395,0,3327,3309,0,1,0,4,1,2,0,2
49,2449854647,2450111429,256782,154139,0,101338,0,3327,3309,0,1,0,4,1,2,0,2
50,2500200980,2500484773,283793,176568,0,105955,0,3327,3309,0,1,0,4,1,2,0,2
1,2552110328,2552380489,270161,112420,0,2142,154580,3335,3309,53,9,0,2,4,0,0,2
0,0,2553533313,2553533313,0,71617,0,0,3335,0,0,9,0,2,4,0,0,2
2,2553536024,2553806225,270201,117040,0,2125,150599,3335,3309,53,9,0,2,4,0,0,2
0,0,2554650970,2554650970,0,73489,0,0,3335,0,0,9,0,2,4,0,0,2
3,2554655489,2555182847,527358,325542,0,2770,198523,3335,3309,53,9,0,2,4,0,0,2
0,0,2556793851,2556793851,0,62428,0,0,3335,0,0,9,0,2,4,0,0,2
4,2556796957,2557097023,300066,123578,0,2152,173943,3335,3309,53,9,0,2,4,0,0,2
0,0,2557932216,2557932216,0,71436,0,0,3335,0,0,9,0,2,4,0,0,2
5,2557935119,2558312810,377691,113151,0,2128,262066,3335,3309,53,9,0,2,4,0,0,2
0,0,2559057726,2559057726,0,72351,0,0,3335,0,0,9,0,2,4,0,0,2
6,2559061697,2559477270,415573,222836,0,2506,189780,3335,3309,53,9,0,2,4,0,0,2
0,0,2560184538,2560184538,0,89512,0,0,3335,0,0,9,0,2,4,0,0,2
7,2560186944,2560469972,283028,115241,0,2171,165311,3335,3309,53,9,0,2,4,0,0,2
0,0,2561172205,2561172205,0,74078,0,0,3335,0,0,9,0,2,4,0,0,2
8,2561175125,2561506811,331686,170658,0,2194,158493,3335,3309,53,9,0,2,4,0,0,2
0,0,2562363027,2562363027,0,69157,0,0,3335,0,0,9,0,2,4,0,0,2
9,2562365154,2562689098,323944,146243,0,2261,175108,3335,3309,53,9,0,2,4,0,0,2
0,0,2563469853,2563469853,0,73545,0,0,3335,0,0,9,0,2,4,0,0,2
10,2563471753,2563870369,398616,97606,0,2299,298335,3335,3309,53,9,0,2,4,0,0,2
0,0,2564580289,2564580289,0,75952,0,0,3335,0,0,9,0,2,4,0,0,2
11,2564582216,2564904337,322121,150273,0,2312,169240,3335,3309,53,9,0,2,4,0,0,2
0,0,2565685305,2565685305,0,95346,0,0,3335,0,0,9,0,2,4,0,0,2
12,2565688327,2566032825,344498,180200,0,2175,161815,3335,3309,53,9,0,2,4,0,0,2
0,0,2566748667,2566748667,0,74725,0,0,3335,0,0,9,0,2,4,0,0,2
13,2566752252,2567124490,372238,141942,0,2786,227097,3335,3309,53,9,0,2,4,0,0,2
0,0,2567854223,2567854223,0,77030,0,0,3335,0,0,9,0,2,4,0,0,2
14,2567858058,2568458200,600142,384577,0,2738,212371,3335,3309,53,9,0,2,4,0,0,2
0,0,2570008289,2570008289,0,52837,0,0,3335,0,0,9,0,2,4,0,0,2
15,2570011493,2570406588,395095,99584,0,2167,293001,3335,3309,53,9,0,2,4,0,0,2
0,0,2571119937,2571119937,0,70874,0,0,3335,0,0,9,0,2,4,0,0,2
