seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,3076450,5256492,2180042,2178109,0,104,1300,34,16,1,4,0,3,2,0,0,1
0,0,6977758,6977758,0,12058,0,0,34,0,0,4,0,3,2,0,0,1
2,6980839,7002974,22135,7228,0,104,14473,34,16,1,4,0,3,2,0,0,1
0,0,9267473,9267473,0,10710,0,0,34,0,0,4,0,3,2,0,0,1
3,9269912,9285100,15188,4615,0,79,10265,34,16,1,4,0,3,2,0,0,1
0,0,11556437,11556437,0,9866,0,0,34,0,0,4,0,3,2,0,0,1
4,11558550,11575217,16667,4552,0,77,11818,34,16,1,4,0,3,2,0,0,1
0,0,13885342,13885342,0,0,0,0,34,0,0,4,0,3,2,3,0,1
5,13887584,13908937,21353,10300,0,72,10796,34,16,1,4,0,3,2,0,0,1
0,0,16180929,16180929,0,0,0,0,34,0,0,4,0,3,2,3,0,1
6,16183010,16203523,20513,9576,0,75,10643,34,16,1,4,0,3,2,0,0,1
0,0,18517856,18517856,0,0,0,0,34,0,0,4,0,3,2,3,0,1
7,18520661,18548891,28230,12610,0,103,15257,34,16,1,4,0,3,2,0,0,1
0,0,20795762,20795762,0,10406,0,0,34,0,0,4,0,3,2,0,0,1
8,20797889,20815726,17837,4601,0,68,12967,34,16,1,4,0,3,2,0,0,1
0,0,23090518,23090518,0,19116,0,0,34,0,0,4,0,3,2,0,0,1
9,23094594,23116637,22043,7396,0,106,14113,34,16,1,4,0,3,2,0,0,1
0,0,25388305,25388305,0,12583,0,0,34,0,0,4,0,3,2,0,0,1
10,25390860,25407395,16535,4764,0,94,11426,34,16,1,4,0,3,2,0,0,1
0,0,27758519,27758519,0,9109,0,0,34,0,0,4,0,3,2,0,0,1
11,27760810,27776289,15479,4556,0,75,10630,34,16,1,4,0,3,2,0,0,1
0,0,30042725,30042725,0,8920,0,0,34,0,0,4,0,3,2,0,0,1
12,30044693,30059315,14622,4542,0,66,9808,34,16,1,4,0,3,2,0,0,1
0,0,32396471,32396471,0,10129,0,0,34,0,0,4,0,3,2,0,0,1
13,32398784,32415397,16613,4457,0,79,11863,34,16,1,4,0,3,2,0,0,1
0,0,34700991,34700991,0,8252,0,0,34,0,0,4,0,3,2,0,0,1
