sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
5981501,4,0,1,0,0,"replay injected"
6911230,4,0,1,0,0,"replay injected"
7746656,4,0,1,0,0,"replay injected"
8833250,4,0,1,0,0,"replay injected"
9720931,4,0,1,0,0,"replay injected"
10623993,4,0,1,0,0,"replay injected"
11654967,4,0,1,0,0,"replay injected"
12621680,4,0,1,0,0,"replay injected"
13496673,4,0,1,0,0,"replay injected"
14356949,4,0,1,0,0,"replay injected"
15373432,4,0,1,0,0,"replay injected"
16255932,4,0,1,0,0,"replay injected"
17311527,4,0,1,0,0,"replay injected"
18301871,4,0,1,0,0,"replay injected"
19185716,4,0,1,0,0,"replay injected"
20068175,4,0,1,0,0,"replay injected"
21099177,4,0,1,0,0,"replay injected"
22003267,4,0,1,0,0,"replay injected"
23049155,4,0,1,0,0,"replay injected"
24114363,4,0,1,0,0,"replay injected"
25044862,4,0,1,0,0,"replay injected"
26017794,4,0,1,0,0,"replay injected"
27002415,4,0,1,0,0,"replay injected"
27864981,4,0,1,0,0,"replay injected"
28822615,4,0,1,0,0,"replay injected"
29779039,4,0,1,0,0,"replay injected"
30759461,4,0,1,0,0,"replay injected"
31824633,4,0,1,0,0,"replay injected"
32035742,4,0,1,0,0,"replay injected"
33031699,4,0,1,0,0,"replay injected"
33882501,4,0,1,0,0,"replay injected"
34720717,4,0,1,0,0,"replay injected"
35578239,4,0,1,0,0,"replay injected"
36647735,4,0,1,0,0,"replay injected"
37510295,4,0,1,0,0,"replay injected"
38352250,4,0,1,0,0,"replay injected"
39183221,4,0,1,0,0,"replay injected"
40168647,4,0,1,0,0,"replay injected"
41000491,4,0,1,0,0,"replay injected"
41873324,4,0,1,0,0,"replay injected"
42877308,4,0,1,0,0,"replay injected"
43922228,4,0,1,0,0,"replay injected"
44766010,4,0,1,0,0,"replay injected"
45842578,4,0,1,0,0,"replay injected"
46716974,4,0,1,0,0,"replay injected"
47614553,4,0,1,0,0,"replay injected"
48473231,4,0,1,0,0,"replay injected"
49389323,4,0,1,0,0,"replay injected"
49676688,4,0,1,0,0,"replay injected"
50533423,4,0,1,0,0,"replay injected"
51388493,4,0,1,0,0,"replay injected"
52414832,4,0,1,0,0,"replay injected"
53274214,4,0,1,0,0,"replay injected"
54245313,4,0,1,0,0,"replay injected"
55122550,4,0,1,0,0,"replay injected"
56101533,4,0,1,0,0,"replay injected"
56964709,4,0,1,0,0,"replay injected"
57814942,4,0,1,0,0,"replay injected"
58688630,4,0,1,0,0,"replay injected"
59552648,4,0,1,0,0,"replay injected"
60419981,4,0,1,0,0,"replay injected"
61313675,4,0,1,0,0,"replay injected"
62206352,4,0,1,0,0,"replay injected"
63076592,4,0,1,0,0,"replay injected"
63922687,4,0,1,0,0,"replay injected"
64819386,4,0,1,0,0,"replay injected"
65659325,4,0,1,0,0,"replay injected"
66491741,4,0,1,0,0,"replay injected"
67397466,4,0,1,0,0,"replay injected"
68296469,4,0,1,0,0,"replay injected"
69128902,4,0,1,0,0,"replay injected"
69999349,4,0,1,0,0,"replay injected"
70903342,4,0,1,0,0,"replay injected"
71811069,4,0,1,0,0,"replay injected"
72756504,4,0,1,0,0,"replay injected"
73728477,4,0,1,0,0,"replay injected"
74651019,4,0,1,0,0,"replay injected"
75513046,4,0,1,0,0,"replay injected"
76430665,4,0,1,0,0,"replay injected"
77348154,4,0,1,0,0,"replay injected"
78441578,4,0,1,0,0,"replay injected"
79496330,4,0,1,0,0,"replay injected"
80372075,4,0,1,0,0,"replay injected"
81283686,4,0,1,0,0,"replay injected"
82125503,4,0,1,0,0,"replay injected"
83011010,4,0,1,0,0,"replay injected"
83857217,4,0,1,0,0,"replay injected"
84702977,4,0,1,0,0,"replay injected"
85670249,4,0,1,0,0,"replay injected"
86571835,4,0,1,0,0,"replay injected"
87456274,4,0,1,0,0,"replay injected"
88343470,4,0,1,0,0,"replay injected"
89190178,4,0,1,0,0,"replay injected"
90033638,4,0,1,0,0,"replay injected"
90929583,4,0,1,0,0,"replay injected"
91858436,4,0,1,0,0,"replay injected"
92707863,4,0,1,0,0,"replay injected"
93576288,4,0,1,0,0,"replay injected"
94438416,4,0,1,0,0,"replay injected"
95296042,4,0,1,0,0,"replay injected"
96141192,4,0,1,0,0,"replay injected"
96972981,4,0,1,0,0,"replay injected"
97812185,4,0,1,0,0,"replay injected"
98711056,4,0,1,0,0,"replay injected"
99567246,4,0,1,0,0,"replay injected"
100497223,4,0,1,0,0,"replay injected"
101414513,4,0,1,0,0,"replay injected"
102337360,4,0,1,0,0,"replay injected"
103247067,4,0,1,0,0,"replay injected"
104176587,4,0,1,0,0,"replay injected"
105021086,4,0,1,0,0,"replay injected"
105849236,4,0,1,0,0,"replay injected"
106812606,4,0,1,0,0,"replay injected"
107716596,4,0,1,0,0,"replay injected"
108557405,4,0,1,0,0,"replay injected"
109400503,4,0,1,0,0,"replay injected"
110276203,4,0,1,0,0,"replay injected"
111104027,4,0,1,0,0,"replay injected"
112012399,4,0,1,0,0,"replay injected"
112879695,4,0,1,0,0,"replay injected"
113743933,4,0,1,0,0,"replay injected"
114600727,4,0,1,0,0,"replay injected"
115449499,4,0,1,0,0,"replay injected"
116382412,4,0,1,0,0,"replay injected"
117250430,4,0,1,0,0,"replay injected"
118076161,4,0,1,0,0,"replay injected"
118945017,4,0,1,0,0,"replay injected"
119808736,4,0,1,0,0,"replay injected"
120666231,4,0,1,0,0,"replay injected"
121517296,4,0,1,0,0,"replay injected"
122368859,4,0,1,0,0,"replay injected"
123195266,4,0,1,0,0,"replay injected"
124134957,4,0,1,0,0,"replay injected"
124976099,4,0,1,0,0,"replay injected"
125906075,4,0,1,0,0,"replay injected"
126769792,4,0,1,0,0,"replay injected"
127597631,4,0,1,0,0,"replay injected"
128446863,4,0,1,0,0,"replay injected"
129325940,4,0,1,0,0,"replay injected"
130153858,4,0,1,0,0,"replay injected"
131046010,4,0,1,0,0,"replay injected"
132044823,4,0,1,0,0,"replay injected"
133030172,4,0,1,0,0,"replay injected"
133910839,4,0,1,0,0,"replay injected"
134903342,4,0,1,0,0,"replay injected"
135858098,4,0,1,0,0,"replay injected"
136839997,4,0,1,0,0,"replay injected"
137818780,4,0,1,0,0,"replay injected"
138671762,4,0,1,0,0,"replay injected"
139591707,4,0,1,0,0,"replay injected"
140687147,4,0,1,0,0,"replay injected"
141669598,4,0,1,0,0,"replay injected"
142663256,4,0,1,0,0,"replay injected"
143509470,4,0,1,0,0,"replay injected"
144844819,4,0,1,0,0,"replay injected"
145803805,4,0,1,0,0,"replay injected"
146749153,4,0,1,0,0,"replay injected"
147621891,4,0,1,0,0,"replay injected"
148733750,4,0,1,0,0,"replay injected"
149666477,4,0,1,0,0,"replay injected"
150526731,4,0,1,0,0,"replay injected"
151686021,4,0,1,0,0,"replay injected"
152596317,4,0,1,0,0,"replay injected"
153485500,4,0,1,0,0,"replay injected"
154379420,4,0,1,0,0,"replay injected"
155441660,4,0,1,0,0,"replay injected"
156366156,4,0,1,0,0,"replay injected"
157276281,4,0,1,0,0,"replay injected"
158278834,4,0,1,0,0,"replay injected"
159174926,4,0,1,0,0,"replay injected"
160048236,4,0,1,0,0,"replay injected"
160935239,4,0,1,0,0,"replay injected"
161821056,4,0,1,0,0,"replay injected"
162858826,4,0,1,0,0,"replay injected"
163783756,4,0,1,0,0,"replay injected"
164610974,4,0,1,0,0,"replay injected"
165450616,4,0,1,0,0,"replay injected"
166298888,4,0,1,0,0,"replay injected"
167177208,4,0,1,0,0,"replay injected"
168051235,4,0,1,0,0,"replay injected"
169016490,4,0,1,0,0,"replay injected"
169903381,4,0,1,0,0,"replay injected"
170780681,4,0,1,0,0,"replay injected"
171706656,4,0,1,0,0,"replay injected"
172623873,4,0,1,0,0,"replay injected"
173575218,4,0,1,0,0,"replay injected"
174518415,4,0,1,0,0,"replay injected"
175374711,4,0,1,0,0,"replay injected"
176244583,4,0,1,0,0,"replay injected"
177120917,4,0,1,0,0,"replay injected"
178015268,4,0,1,0,0,"replay injected"
178879250,4,0,1,0,0,"replay injected"
179903311,4,0,1,0,0,"replay injected"
180837427,4,0,1,0,0,"replay injected"
181718369,4,0,1,0,0,"replay injected"
182616596,4,0,1,0,0,"replay injected"
183446739,4,0,1,0,0,"replay injected"
184323378,4,0,1,0,0,"replay injected"
185164449,4,0,1,0,0,"replay injected"
189848067,4,0,2,0,0,"payload bit-flip"
189850794,4,0,2,0,0,"payload bit-flip"
189859055,4,0,2,0,0,"payload bit-flip"
189860572,4,0,2,0,0,"payload bit-flip"
189861822,4,0,2,0,0,"payload bit-flip"
189863060,4,0,2,0,0,"payload bit-flip"
189864374,4,0,2,0,0,"payload bit-flip"
189865636,4,0,2,0,0,"payload bit-flip"
189867136,4,0,2,0,0,"payload bit-flip"
189868476,4,0,2,0,0,"payload bit-flip"
