seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,2473727,2655432,181705,113159,0,2025,66178,3327,3309,52,1,0,4,1,0,0,2
0,0,3425138,3425138,0,31880,0,0,3327,0,0,1,0,4,1,0,0,2
2,3427043,3604566,177523,107490,0,2041,67712,3327,3309,52,1,0,4,1,0,0,2
0,0,4365450,4365450,0,30494,0,0,3327,0,0,1,0,4,1,0,0,2
3,4367106,4490445,123339,57792,0,2061,63181,3327,3309,52,1,0,4,1,0,0,2
0,0,5229173,5229173,0,30835,0,0,3327,0,0,1,0,4,1,0,0,2
4,5230657,5399363,168706,54067,0,2068,112290,3327,3309,52,1,0,4,1,0,0,2
0,0,6181540,6181540,0,30840,0,0,3327,0,0,1,0,4,1,0,0,2
5,6183190,6408358,225168,158650,0,2039,64180,3327,3309,52,1,0,4,1,0,0,2
0,0,7150355,7150355,0,36079,0,0,3327,0,0,1,0,4,1,0,0,2
6,7151968,7326305,174337,105037,0,2066,66918,3327,3309,52,1,0,4,1,0,0,2
0,0,8059035,8059035,0,30860,0,0,3327,0,0,1,0,4,1,0,0,2
7,8060625,8277794,217169,147326,0,2033,67520,3327,3309,52,1,0,4,1,0,0,2
0,0,9011330,9011330,0,30785,0,0,3327,0,0,1,0,4,1,0,0,2
8,9012876,9293755,280879,211214,0,2058,67281,3327,3309,52,1,0,4,1,0,0,2
0,0,10052449,10052449,0,32219,0,0,3327,0,0,1,0,4,1,0,0,2
9,10054301,10177369,123068,43987,0,2089,76692,3327,3309,52,1,0,4,1,0,0,2
0,0,10904175,10904175,0,30843,0,0,3327,0,0,1,0,4,1,0,0,2
10,10905734,11152406,246672,168430,0,2061,75910,3327,3309,52,1,0,4,1,0,0,2
0,0,11880273,11880273,0,30922,0,0,3327,0,0,1,0,4,1,0,0,2
11,11881749,11991447,109698,42653,0,2060,64684,3327,3309,52,1,0,4,1,0,0,2
0,0,12743122,12743122,0,48812,0,0,3327,0,0,1,0,4,1,0,0,2
12,12744810,12925347,180537,111657,0,2093,66491,3327,3309,52,1,0,4,1,0,0,2
0,0,13658931,13658931,0,30808,0,0,3327,0,0,1,0,4,1,0,0,2
13,13660443,13783615,123172,42684,0,2106,78084,3327,3309,52,1,0,4,1,0,0,2
0,0,14504168,14504168,0,30549,0,0,3327,0,0,1,0,4,1,0,0,2
14,14505604,14809569,303965,234385,0,2050,67201,3327,3309,52,1,0,4,1,0,0,2
0,0,15544322,15544322,0,30746,0,0,3327,0,0,1,0,4,1,0,0,2
15,15545782,15671750,125968,55652,0,2038,67974,3327,3309,52,1,0,4,1,0,0,2
0,0,16403316,16403316,0,30756,0,0,3327,0,0,1,0,4,1,0,0,2
16,16404806,16527249,122443,53992,0,2062,66075,3327,3309,52,1,0,4,1,0,0,2
0,0,17259548,17259548,0,30768,0,0,3327,0,0,1,0,4,1,0,0,2
17,17261060,17476409,215349,143847,0,2094,69079,3327,3309,52,1,0,4,1,0,0,2
0,0,18221629,18221629,0,30812,0,0,3327,0,0,1,0,4,1,0,0,2
18,18223080,18363342,140262,71886,0,2065,66040,3327,3309,52,1,0,4,1,0,0,2
0,0,19110243,19110243,0,30715,0,0,3327,0,0,1,0,4,1,0,0,2
19,19111867,19244918,133051,63513,0,2087,67166,3327,3309,52,1,0,4,1,0,0,2
0,0,19990999,19990999,0,30567,0,0,3327,0,0,1,0,4,1,0,0,2
20,19992559,20181484,188925,106303,0,2075,80261,3327,3309,52,1,0,4,1,0,0,2
0,0,20918307,20918307,0,30920,0,0,3327,0,0,1,0,4,1,0,0,2
21,20919947,21045077,125130,54632,0,2078,68103,3327,3309,52,1,0,4,1,0,0,2
0,0,21785167,21785167,0,30613,0,0,3327,0,0,1,0,4,1,0,0,2
22,21786780,21974428,187648,80417,0,2086,104837,3327,3309,52,1,0,4,1,0,0,2
0,0,22770582,22770582,0,30960,0,0,3327,0,0,1,0,4,1,0,0,2
23,22772064,22913007,140943,66878,0,2066,71690,3327,3309,52,1,0,4,1,0,0,2
0,0,23651582,23651582,0,30728,0,0,3327,0,0,1,0,4,1,0,0,2
24,23653107,23804435,151328,84442,0,2085,64475,3327,3309,52,1,0,4,1,0,0,2
