seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,1119799,2410595,1290796,1288849,0,135,1012,34,16,1,4,0,3,2,0,0,1
0,0,3296594,3296594,0,18982,0,0,34,0,0,4,0,3,2,0,0,1
2,3300197,3309978,9781,2164,0,97,7129,34,16,1,4,0,3,2,0,0,1
0,0,4136194,4136194,0,18400,0,0,34,0,0,4,0,3,2,0,0,1
3,4140446,4151811,11365,2946,0,113,7830,34,16,1,4,0,3,2,0,0,1
0,0,4965077,4965077,0,16746,0,0,34,0,0,4,0,3,2,0,0,1
4,4969340,4986766,17426,8497,0,109,8309,34,16,1,4,0,3,2,0,0,1
0,0,5725086,5725086,0,5322,0,0,34,0,0,4,0,3,2,0,0,1
5,5726910,5738127,11217,1821,0,102,9012,34,16,1,4,0,3,2,0,0,1
0,0,6496451,6496451,0,10878,0,0,34,0,0,4,0,3,2,0,0,1
6,6499825,6508775,8950,2785,0,110,5700,34,16,1,4,0,3,2,0,0,1
0,0,7245765,7245765,0,6106,0,0,34,0,0,4,0,3,2,0,0,1
7,7247665,7253486,5821,2077,0,96,3329,34,16,1,4,0,3,2,0,0,1
0,0,8004150,8004150,0,5149,0,0,34,0,0,4,0,3,2,0,0,1
8,8006060,8011185,5125,2034,0,84,2687,34,16,1,4,0,3,2,0,0,1
0,0,8799312,8799312,0,14990,0,0,34,0,0,4,0,3,2,0,0,1
9,8802931,8814084,11153,2880,0,121,7714,34,16,1,4,0,3,2,0,0,1
0,0,9626975,9626975,0,13795,0,0,34,0,0,4,0,3,2,0,0,1
10,9630467,9645374,14907,2075,0,99,12332,34,16,1,4,0,3,2,0,0,1
0,0,10371923,10371923,0,3763,0,0,34,0,0,4,0,3,2,0,0,1
11,10373712,10378009,4297,1927,0,115,2020,34,16,1,4,0,3,2,0,0,1
0,0,11101479,11101479,0,3455,0,0,34,0,0,4,0,3,2,0,0,1
12,11103075,11107421,4346,2028,0,83,1976,34,16,1,4,0,3,2,0,0,1
0,0,11826283,11826283,0,3367,0,0,34,0,0,4,0,3,2,0,0,1
13,11827768,11838865,11097,2105,0,108,8618,34,16,1,4,0,3,2,0,0,1
0,0,12556784,12556784,0,3509,0,0,34,0,0,4,0,3,2,0,0,1
14,12558415,12564144,5729,2016,0,86,3367,34,16,1,4,0,3,2,0,0,1
0,0,13370294,13370294,0,15172,0,0,34,0,0,4,0,3,2,0,0,1
15,13373919,13404114,30195,2011,0,101,27702,34,16,1,4,0,3,2,0,0,1
0,0,14219764,14219764,0,14403,0,0,34,0,0,4,0,3,2,0,0,1
16,14223322,14232773,9451,2007,0,88,7001,34,16,1,4,0,3,2,0,0,1
0,0,15047176,15047176,0,13758,0,0,34,0,0,4,0,3,2,0,0,1
17,15050890,15060619,9729,2259,0,91,6997,34,16,1,4,0,3,2,0,0,1
0,0,15867508,15867508,0,13968,0,0,34,0,0,4,0,3,2,0,0,1
18,15871262,15880862,9600,2202,0,99,6918,34,16,1,4,0,3,2,0,0,1
0,0,16673499,16673499,0,12130,0,0,34,0,0,4,0,3,2,0,0,1
19,16676579,16684487,7908,1856,0,101,5602,34,16,1,4,0,3,2,0,0,1
0,0,17480570,17480570,0,5048,0,0,34,0,0,4,0,3,2,0,0,1
20,17482393,17487616,5223,2051,0,105,2809,34,16,1,4,0,3,2,0,0,1
0,0,18204779,18204779,0,3653,0,0,34,0,0,4,0,3,2,0,0,1
21,18206350,18210413,4063,2031,0,82,1717,34,16,1,4,0,3,2,0,0,1
0,0,18931091,18931091,0,4412,0,0,34,0,0,4,0,3,2,0,0,1
22,18932723,18937238,4515,1993,0,88,2193,34,16,1,4,0,3,2,0,0,1
0,0,19658368,19658368,0,4454,0,0,34,0,0,4,0,3,2,0,0,1
23,19660140,19664907,4767,2100,0,102,2321,34,16,1,4,0,3,2,0,0,1
0,0,20412616,20412616,0,31125,0,0,34,0,0,4,0,3,2,0,0,1
24,20415024,20425206,10182,3102,0,101,6659,34,16,1,4,0,3,2,0,0,1
0,0,21154683,21154683,0,8597,0,0,34,0,0,4,0,3,2,0,0,1
25,21156563,21161747,5184,2077,0,109,2727,34,16,1,4,0,3,2,0,0,1
0,0,21885306,21885306,0,5161,0,0,34,0,0,4,0,3,2,0,0,1
26,21887157,21892151,4994,2117,0,90,2548,34,16,1,4,0,3,2,0,0,1
0,0,22639576,22639576,0,5231,0,0,34,0,0,4,0,3,2,0,0,1
