seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,829390,1915208,1085818,1084627,0,104,676,34,16,1,4,0,3,2,0,0,1
0,0,2671825,2671825,0,5871,0,0,34,0,0,4,0,3,2,0,0,1
2,2673819,2678596,4777,2028,0,101,2260,34,16,1,4,0,3,2,0,0,1
0,0,3529419,3529419,0,20122,0,0,34,0,0,4,0,3,2,0,0,1
3,3533288,3543155,9867,2143,0,127,7169,34,16,1,4,0,3,2,0,0,1
0,0,4305804,4305804,0,7256,0,0,34,0,0,4,0,3,2,0,0,1
4,4307877,4314212,6335,1909,0,125,4000,34,16,1,4,0,3,2,0,0,1
0,0,5209339,5209339,0,17667,0,0,34,0,0,4,0,3,2,0,0,1
5,5213476,5223671,10195,2105,0,106,7598,34,16,1,4,0,3,2,0,0,1
0,0,5958628,5958628,0,4200,0,0,34,0,0,4,0,3,2,0,0,1
6,5960401,5965341,4940,2027,0,102,2564,34,16,1,4,0,3,2,0,0,1
0,0,6683307,6683307,0,3454,0,0,34,0,0,4,0,3,2,0,0,1
7,6685060,6693852,8792,2112,0,83,6346,34,16,1,4,0,3,2,0,0,1
0,0,7413446,7413446,0,3494,0,0,34,0,0,4,0,3,2,0,0,1
8,7415232,7419289,4057,2042,0,108,1652,34,16,1,4,0,3,2,0,0,1
0,0,8133543,8133543,0,3460,0,0,34,0,0,4,0,3,2,0,0,1
9,8135123,8139181,4058,2001,0,89,1739,34,16,1,4,0,3,2,0,0,1
0,0,8854813,8854813,0,3403,0,0,34,0,0,4,0,3,2,0,0,1
10,8856474,8860720,4246,2159,0,88,1750,34,16,1,4,0,3,2,0,0,1
0,0,9578409,9578409,0,4147,0,0,34,0,0,4,0,3,2,0,0,1
11,9580235,9584512,4277,2023,0,98,1910,34,16,1,4,0,3,2,0,0,1
0,0,10298700,10298700,0,3550,0,0,34,0,0,4,0,3,2,0,0,1
12,10300396,10304776,4380,2013,0,87,2006,34,16,1,4,0,3,2,0,0,1
0,0,11041010,11041010,0,10259,0,0,34,0,0,4,0,3,2,0,0,1
13,11044822,11053073,8251,2835,0,121,4944,34,16,1,4,0,3,2,0,0,1
0,0,11791618,11791618,0,6709,0,0,34,0,0,4,0,3,2,0,0,1
14,11793997,11801965,7968,2779,0,119,4770,34,16,1,4,0,3,2,0,0,1
0,0,12607863,12607863,0,12219,0,0,34,0,0,4,0,3,2,0,0,1
15,12611182,12619565,8383,1903,0,82,6060,34,16,1,4,0,3,2,0,0,1
0,0,13344783,13344783,0,3840,0,0,34,0,0,4,0,3,2,0,0,1
16,13346408,13351140,4732,2185,0,90,2169,34,16,1,4,0,3,2,0,0,1
0,0,14066190,14066190,0,3343,0,0,34,0,0,4,0,3,2,0,0,1
17,14067810,14072227,4417,1920,0,89,2133,34,16,1,4,0,3,2,0,0,1
0,0,14786352,14786352,0,3501,0,0,34,0,0,4,0,3,2,0,0,1
18,14788050,14792568,4518,2066,0,80,2125,34,16,1,4,0,3,2,0,0,1
0,0,15458126,15458126,0,3852,0,0,34,0,0,4,0,3,2,0,0,1
19,15459883,15464333,4450,2066,0,111,2043,34,16,1,4,0,3,2,0,0,1
0,0,16177490,16177490,0,3333,0,0,34,0,0,4,0,3,2,0,0,1
20,16179058,16183272,4214,2078,0,82,1813,34,16,1,4,0,3,2,0,0,1
0,0,16899238,16899238,0,3998,0,0,34,0,0,4,0,3,2,0,0,1
21,16901021,16905103,4082,1820,0,91,1914,34,16,1,4,0,3,2,0,0,1
0,0,17619358,17619358,0,3384,0,0,34,0,0,4,0,3,2,0,0,1
22,17621030,17625415,4385,2155,0,85,1914,34,16,1,4,0,3,2,0,0,1
0,0,18337697,18337697,0,3405,0,0,34,0,0,4,0,3,2,0,0,1
23,18339398,18343554,4156,1982,0,111,1833,34,16,1,4,0,3,2,0,0,1
0,0,19056022,19056022,0,3580,0,0,34,0,0,4,0,3,2,0,0,1
24,19057720,19061863,4143,2034,0,83,1758,34,16,1,4,0,3,2,0,0,1
