sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
4371941,4,0,1,0,0,"replay injected"
5088564,4,0,1,0,0,"replay injected"
5809759,4,0,1,0,0,"replay injected"
6532186,4,0,1,0,0,"replay injected"
7249181,4,0,1,0,0,"replay injected"
7967810,4,0,1,0,0,"replay injected"
8682684,4,0,1,0,0,"replay injected"
9458334,4,0,1,0,0,"replay injected"
10175218,4,0,1,0,0,"replay injected"
10891761,4,0,1,0,0,"replay injected"
11608772,4,0,1,0,0,"replay injected"
12324439,4,0,1,0,0,"replay injected"
13038965,4,0,1,0,0,"replay injected"
13754073,4,0,1,0,0,"replay injected"
14473388,4,0,1,0,0,"replay injected"
15188739,4,0,1,0,0,"replay injected"
15908917,4,0,1,0,0,"replay injected"
16626017,4,0,1,0,0,"replay injected"
17344042,4,0,1,0,0,"replay injected"
18089454,4,0,1,0,0,"replay injected"
18808422,4,0,1,0,0,"replay injected"
19525414,4,0,1,0,0,"replay injected"
20242981,4,0,1,0,0,"replay injected"
20966898,4,0,1,0,0,"replay injected"
21683449,4,0,1,0,0,"replay injected"
22412725,4,0,1,0,0,"replay injected"
23127668,4,0,1,0,0,"replay injected"
23845163,4,0,1,0,0,"replay injected"
24563395,4,0,1,0,0,"replay injected"
25279487,4,0,1,0,0,"replay injected"
26026567,4,0,1,0,0,"replay injected"
26744786,4,0,1,0,0,"replay injected"
27478886,4,0,1,0,0,"replay injected"
28194385,4,0,1,0,0,"replay injected"
28912507,4,0,1,0,0,"replay injected"
29631875,4,0,1,0,0,"replay injected"
30349491,4,0,1,0,0,"replay injected"
31067409,4,0,1,0,0,"replay injected"
31788582,4,0,1,0,0,"replay injected"
32506919,4,0,1,0,0,"replay injected"
33223563,4,0,1,0,0,"replay injected"
33964358,4,0,1,0,0,"replay injected"
34701263,4,0,1,0,0,"replay injected"
35433442,4,0,1,0,0,"replay injected"
36162340,4,0,1,0,0,"replay injected"
36890723,4,0,1,0,0,"replay injected"
37622967,4,0,1,0,0,"replay injected"
38350601,4,0,1,0,0,"replay injected"
39078510,4,0,1,0,0,"replay injected"
39806319,4,0,1,0,0,"replay injected"
40538798,4,0,1,0,0,"replay injected"
41268511,4,0,1,0,0,"replay injected"
42030683,4,0,1,0,0,"replay injected"
42757654,4,0,1,0,0,"replay injected"
43485490,4,0,1,0,0,"replay injected"
44215239,4,0,1,0,0,"replay injected"
44941718,4,0,1,0,0,"replay injected"
45672139,4,0,1,0,0,"replay injected"
46402250,4,0,1,0,0,"replay injected"
47131606,4,0,1,0,0,"replay injected"
47864244,4,0,1,0,0,"replay injected"
48593279,4,0,1,0,0,"replay injected"
49322225,4,0,1,0,0,"replay injected"
50053321,4,0,1,0,0,"replay injected"
50780326,4,0,1,0,0,"replay injected"
51552418,4,0,1,0,0,"replay injected"
52289798,4,0,1,0,0,"replay injected"
53022883,4,0,1,0,0,"replay injected"
53753721,4,0,1,0,0,"replay injected"
54486428,4,0,1,0,0,"replay injected"
55235184,4,0,1,0,0,"replay injected"
55987635,4,0,1,0,0,"replay injected"
56718417,4,0,1,0,0,"replay injected"
57450015,4,0,1,0,0,"replay injected"
58183020,4,0,1,0,0,"replay injected"
58913098,4,0,1,0,0,"replay injected"
59640855,4,0,1,0,0,"replay injected"
60370476,4,0,1,0,0,"replay injected"
61101294,4,0,1,0,0,"replay injected"
61853265,4,0,1,0,0,"replay injected"
62581875,4,0,1,0,0,"replay injected"
63326573,4,0,1,0,0,"replay injected"
64057796,4,0,1,0,0,"replay injected"
64785098,4,0,1,0,0,"replay injected"
65513660,4,0,1,0,0,"replay injected"
66256014,4,0,1,0,0,"replay injected"
66990560,4,0,1,0,0,"replay injected"
67721222,4,0,1,0,0,"replay injected"
68451822,4,0,1,0,0,"replay injected"
69181460,4,0,1,0,0,"replay injected"
69905048,4,0,1,0,0,"replay injected"
70622107,4,0,1,0,0,"replay injected"
71373508,4,0,1,0,0,"replay injected"
72098475,4,0,1,0,0,"replay injected"
72847813,4,0,1,0,0,"replay injected"
73675243,4,0,1,0,0,"replay injected"
74532257,4,0,1,0,0,"replay injected"
75283926,4,0,1,0,0,"replay injected"
76120693,4,0,1,0,0,"replay injected"
76858064,4,0,1,0,0,"replay injected"
77633901,4,0,1,0,0,"replay injected"
78383226,4,0,1,0,0,"replay injected"
79203609,4,0,1,0,0,"replay injected"
79983735,4,0,1,0,0,"replay injected"
80739267,4,0,1,0,0,"replay injected"
81655573,4,0,1,0,0,"replay injected"
82404201,4,0,1,0,0,"replay injected"
83128911,4,0,1,0,0,"replay injected"
83954526,4,0,1,0,0,"replay injected"
84697716,4,0,1,0,0,"replay injected"
85532472,4,0,1,0,0,"replay injected"
86291840,4,0,1,0,0,"replay injected"
87094275,4,0,1,0,0,"replay injected"
87875112,4,0,1,0,0,"replay injected"
88631014,4,0,1,0,0,"replay injected"
89520850,4,0,1,0,0,"replay injected"
90349842,4,0,1,0,0,"replay injected"
91252168,4,0,1,0,0,"replay injected"
92086060,4,0,1,0,0,"replay injected"
92915773,4,0,1,0,0,"replay injected"
93801198,4,0,1,0,0,"replay injected"
94635763,4,0,1,0,0,"replay injected"
95439652,4,0,1,0,0,"replay injected"
96205170,4,0,1,0,0,"replay injected"
97039127,4,0,1,0,0,"replay injected"
97902315,4,0,1,0,0,"replay injected"
98651793,4,0,1,0,0,"replay injected"
99383779,4,0,1,0,0,"replay injected"
100112818,4,0,1,0,0,"replay injected"
100837831,4,0,1,0,0,"replay injected"
101570592,4,0,1,0,0,"replay injected"
102307872,4,0,1,0,0,"replay injected"
103047155,4,0,1,0,0,"replay injected"
103782406,4,0,1,0,0,"replay injected"
104517872,4,0,1,0,0,"replay injected"
105256546,4,0,1,0,0,"replay injected"
106009115,4,0,1,0,0,"replay injected"
106747615,4,0,1,0,0,"replay injected"
107502373,4,0,1,0,0,"replay injected"
108237639,4,0,1,0,0,"replay injected"
108974199,4,0,1,0,0,"replay injected"
109713165,4,0,1,0,0,"replay injected"
110449322,4,0,1,0,0,"replay injected"
111189842,4,0,1,0,0,"replay injected"
111925431,4,0,1,0,0,"replay injected"
112660278,4,0,1,0,0,"replay injected"
113395229,4,0,1,0,0,"replay injected"
114129302,4,0,1,0,0,"replay injected"
114868665,4,0,1,0,0,"replay injected"
