sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
7101082,4,0,1,0,0,"replay injected"
12227194,4,0,1,0,0,"replay injected"
17926019,4,0,1,0,0,"replay injected"
23404597,4,0,1,0,0,"replay injected"
31043222,4,0,1,0,0,"replay injected"
37002241,4,0,1,0,0,"replay injected"
43710855,4,0,1,0,0,"replay injected"
50170969,4,0,1,0,0,"replay injected"
55422705,4,0,1,0,0,"replay injected"
60726395,4,0,1,0,0,"replay injected"
66614262,4,0,1,0,0,"replay injected"
71770384,4,0,1,0,0,"replay injected"
77472262,4,0,1,0,0,"replay injected"
82829949,4,0,1,0,0,"replay injected"
88359302,4,0,1,0,0,"replay injected"
93918065,4,0,1,0,0,"replay injected"
99416537,4,0,1,0,0,"replay injected"
104419407,4,0,1,0,0,"replay injected"
110000366,4,0,1,0,0,"replay injected"
115552027,4,0,1,0,0,"replay injected"
121232575,4,0,1,0,0,"replay injected"
126580875,4,0,1,0,0,"replay injected"
132321289,4,0,1,0,0,"replay injected"
138762089,4,0,1,0,0,"replay injected"
144189656,4,0,1,0,0,"replay injected"
151171178,4,0,1,0,0,"replay injected"
156234229,4,0,1,0,0,"replay injected"
163458809,4,0,1,0,0,"replay injected"
170893263,4,0,1,0,0,"replay injected"
177143300,4,0,1,0,0,"replay injected"
183028498,4,0,1,0,0,"replay injected"
189510175,4,0,1,0,0,"replay injected"
195248111,4,0,1,0,0,"replay injected"
201139107,4,0,1,0,0,"replay injected"
207452532,4,0,1,0,0,"replay injected"
213401025,4,0,1,0,0,"replay injected"
219509088,4,0,1,0,0,"replay injected"
226481383,4,0,1,0,0,"replay injected"
231660806,4,0,1,0,0,"replay injected"
239301646,4,0,1,0,0,"replay injected"
244604646,4,0,1,0,0,"replay injected"
249788835,4,0,1,0,0,"replay injected"
255548792,4,0,1,0,0,"replay injected"
261413809,4,0,1,0,0,"replay injected"
267196205,4,0,1,0,0,"replay injected"
273212891,4,0,1,0,0,"replay injected"
279238317,4,0,1,0,0,"replay injected"
285874059,4,0,1,0,0,"replay injected"
291778214,4,0,1,0,0,"replay injected"
298368273,4,0,1,0,0,"replay injected"
305387948,4,0,1,0,0,"replay injected"
312659854,4,0,1,0,0,"replay injected"
318046761,4,0,1,0,0,"replay injected"
324038772,4,0,1,0,0,"replay injected"
331450806,4,0,1,0,0,"replay injected"
337563918,4,0,1,0,0,"replay injected"
343904338,4,0,1,0,0,"replay injected"
348954627,4,0,1,0,0,"replay injected"
354822454,4,0,1,0,0,"replay injected"
361140047,4,0,1,0,0,"replay injected"
366181254,4,0,1,0,0,"replay injected"
375452658,4,0,2,0,0,"payload bit-flip"
375470810,4,0,2,0,0,"payload bit-flip"
375480239,4,0,2,0,0,"payload bit-flip"
375488959,4,0,2,0,0,"payload bit-flip"
375500187,4,0,2,0,0,"payload bit-flip"
375508922,4,0,2,0,0,"payload bit-flip"
375515285,4,0,2,0,0,"payload bit-flip"
375520987,4,0,2,0,0,"payload bit-flip"
375527699,4,0,2,0,0,"payload bit-flip"
375534132,4,0,2,0,0,"payload bit-flip"
375544582,4,0,2,0,0,"payload bit-flip"
375550227,4,0,2,0,0,"payload bit-flip"
375555237,4,0,2,0,0,"payload bit-flip"
375561079,4,0,2,0,0,"payload bit-flip"
375565202,4,0,2,0,0,"payload bit-flip"
375568367,4,0,2,0,0,"payload bit-flip"
375571418,4,0,2,0,0,"payload bit-flip"
375574610,4,0,2,0,0,"payload bit-flip"
375577654,4,0,2,0,0,"payload bit-flip"
375580729,4,0,2,0,0,"payload bit-flip"
375583737,4,0,2,0,0,"payload bit-flip"
375586884,4,0,2,0,0,"payload bit-flip"
375589967,4,0,2,0,0,"payload bit-flip"
375593434,4,0,2,0,0,"payload bit-flip"
375596459,4,0,2,0,0,"payload bit-flip"
375600896,4,0,2,0,0,"payload bit-flip"
375604379,4,0,2,0,0,"payload bit-flip"
375607436,4,0,2,0,0,"payload bit-flip"
375610511,4,0,2,0,0,"payload bit-flip"
375613550,4,0,2,0,0,"payload bit-flip"
375616644,4,0,2,0,0,"payload bit-flip"
375619821,4,0,2,0,0,"payload bit-flip"
375622809,4,0,2,0,0,"payload bit-flip"
375626042,4,0,2,0,0,"payload bit-flip"
375629987,4,0,2,0,0,"payload bit-flip"
375633698,4,0,2,0,0,"payload bit-flip"
375637127,4,0,2,0,0,"payload bit-flip"
375640337,4,0,2,0,0,"payload bit-flip"
375643404,4,0,2,0,0,"payload bit-flip"
375646607,4,0,2,0,0,"payload bit-flip"
375650643,4,0,2,0,0,"payload bit-flip"
375653812,4,0,2,0,0,"payload bit-flip"
375656882,4,0,2,0,0,"payload bit-flip"
375660088,4,0,2,0,0,"payload bit-flip"
375663266,4,0,2,0,0,"payload bit-flip"
375757942,4,0,2,0,0,"payload bit-flip"
375761444,4,0,2,0,0,"payload bit-flip"
375764800,4,0,2,0,0,"payload bit-flip"
375767974,4,0,2,0,0,"payload bit-flip"
375771335,4,0,2,0,0,"payload bit-flip"
375774564,4,0,2,0,0,"payload bit-flip"
375777570,4,0,2,0,0,"payload bit-flip"
378293895,4,0,2,0,0,"payload bit-flip"
378300169,4,0,2,0,0,"payload bit-flip"
378304956,4,0,2,0,0,"payload bit-flip"
378313186,4,0,2,0,0,"payload bit-flip"
378316883,4,0,2,0,0,"payload bit-flip"
378320358,4,0,2,0,0,"payload bit-flip"
378323488,4,0,2,0,0,"payload bit-flip"
378326717,4,0,2,0,0,"payload bit-flip"
378330082,4,0,2,0,0,"payload bit-flip"
378333249,4,0,2,0,0,"payload bit-flip"
378336496,4,0,2,0,0,"payload bit-flip"
378339592,4,0,2,0,0,"payload bit-flip"
378342932,4,0,2,0,0,"payload bit-flip"
378346456,4,0,2,0,0,"payload bit-flip"
378349627,4,0,2,0,0,"payload bit-flip"
378352713,4,0,2,0,0,"payload bit-flip"
378355894,4,0,2,0,0,"payload bit-flip"
378359159,4,0,2,0,0,"payload bit-flip"
378363287,4,0,2,0,0,"payload bit-flip"
378366853,4,0,2,0,0,"payload bit-flip"
378370143,4,0,2,0,0,"payload bit-flip"
378373476,4,0,2,0,0,"payload bit-flip"
378381242,4,0,2,0,0,"payload bit-flip"
378384566,4,0,2,0,0,"payload bit-flip"
378387687,4,0,2,0,0,"payload bit-flip"
378391674,4,0,2,0,0,"payload bit-flip"
378395017,4,0,2,0,0,"payload bit-flip"
378398113,4,0,2,0,0,"payload bit-flip"
378401527,4,0,2,0,0,"payload bit-flip"
378404666,4,0,2,0,0,"payload bit-flip"
378408017,4,0,2,0,0,"payload bit-flip"
378411261,4,0,2,0,0,"payload bit-flip"
378414364,4,0,2,0,0,"payload bit-flip"
378418843,4,0,2,0,0,"payload bit-flip"
378422093,4,0,2,0,0,"payload bit-flip"
378425546,4,0,2,0,0,"payload bit-flip"
378428836,4,0,2,0,0,"payload bit-flip"
378432126,4,0,2,0,0,"payload bit-flip"
378435403,4,0,2,0,0,"payload bit-flip"
378438734,4,0,2,0,0,"payload bit-flip"
378441802,4,0,2,0,0,"payload bit-flip"
378444999,4,0,2,0,0,"payload bit-flip"
378447983,4,0,2,0,0,"payload bit-flip"
378451190,4,0,2,0,0,"payload bit-flip"
378454493,4,0,2,0,0,"payload bit-flip"
378457500,4,0,2,0,0,"payload bit-flip"
378460901,4,0,2,0,0,"payload bit-flip"
378464058,4,0,2,0,0,"payload bit-flip"
378468233,4,0,2,0,0,"payload bit-flip"
378471407,4,0,2,0,0,"payload bit-flip"
378474516,4,0,2,0,0,"payload bit-flip"
378477817,4,0,2,0,0,"payload bit-flip"
380429442,4,0,2,0,0,"payload bit-flip"
380433798,4,0,2,0,0,"payload bit-flip"
380437002,4,0,2,0,0,"payload bit-flip"
380440222,4,0,2,0,0,"payload bit-flip"
380443837,4,0,2,0,0,"payload bit-flip"
380448743,4,0,2,0,0,"payload bit-flip"
380452415,4,0,2,0,0,"payload bit-flip"
380455644,4,0,2,0,0,"payload bit-flip"
380459178,4,0,2,0,0,"payload bit-flip"
380463242,4,0,2,0,0,"payload bit-flip"
380466875,4,0,2,0,0,"payload bit-flip"
380471989,4,0,2,0,0,"payload bit-flip"
380475205,4,0,2,0,0,"payload bit-flip"
380478406,4,0,2,0,0,"payload bit-flip"
380481826,4,0,2,0,0,"payload bit-flip"
380484965,4,0,2,0,0,"payload bit-flip"
380488550,4,0,2,0,0,"payload bit-flip"
380491808,4,0,2,0,0,"payload bit-flip"
380495082,4,0,2,0,0,"payload bit-flip"
380498377,4,0,2,0,0,"payload bit-flip"
380501665,4,0,2,0,0,"payload bit-flip"
380504783,4,0,2,0,0,"payload bit-flip"
380508067,4,0,2,0,0,"payload bit-flip"
380511315,4,0,2,0,0,"payload bit-flip"
380514428,4,0,2,0,0,"payload bit-flip"
380517902,4,0,2,0,0,"payload bit-flip"
380522055,4,0,2,0,0,"payload bit-flip"
380525290,4,0,2,0,0,"payload bit-flip"
380528805,4,0,2,0,0,"payload bit-flip"
380531898,4,0,2,0,0,"payload bit-flip"
380535042,4,0,2,0,0,"payload bit-flip"
380537987,4,0,2,0,0,"payload bit-flip"
380541109,4,0,2,0,0,"payload bit-flip"
380544290,4,0,2,0,0,"payload bit-flip"
380547582,4,0,2,0,0,"payload bit-flip"
380550715,4,0,2,0,0,"payload bit-flip"
380554116,4,0,2,0,0,"payload bit-flip"
380557785,4,0,2,0,0,"payload bit-flip"
380560811,4,0,2,0,0,"payload bit-flip"
380564025,4,0,2,0,0,"payload bit-flip"
380567172,4,0,2,0,0,"payload bit-flip"
380571295,4,0,2,0,0,"payload bit-flip"
380574487,4,0,2,0,0,"payload bit-flip"
380577887,4,0,2,0,0,"payload bit-flip"
380581039,4,0,2,0,0,"payload bit-flip"
380584349,4,0,2,0,0,"payload bit-flip"
380695327,4,0,2,0,0,"payload bit-flip"
380698907,4,0,2,0,0,"payload bit-flip"
380702044,4,0,2,0,0,"payload bit-flip"
380705157,4,0,2,0,0,"payload bit-flip"
380708362,4,0,2,0,0,"payload bit-flip"
380711738,4,0,2,0,0,"payload bit-flip"
382732160,4,0,2,0,0,"payload bit-flip"
382736079,4,0,2,0,0,"payload bit-flip"
382739228,4,0,2,0,0,"payload bit-flip"
382742413,4,0,2,0,0,"payload bit-flip"
382748989,4,0,2,0,0,"payload bit-flip"
382753731,4,0,2,0,0,"payload bit-flip"
382758320,4,0,2,0,0,"payload bit-flip"
382762896,4,0,2,0,0,"payload bit-flip"
382767408,4,0,2,0,0,"payload bit-flip"
382772189,4,0,2,0,0,"payload bit-flip"
382776824,4,0,2,0,0,"payload bit-flip"
382784862,4,0,2,0,0,"payload bit-flip"
382791544,4,0,2,0,0,"payload bit-flip"
382798853,4,0,2,0,0,"payload bit-flip"
382803808,4,0,2,0,0,"payload bit-flip"
382807793,4,0,2,0,0,"payload bit-flip"
382814025,4,0,2,0,0,"payload bit-flip"
382819895,4,0,2,0,0,"payload bit-flip"
382824494,4,0,2,0,0,"payload bit-flip"
382828800,4,0,2,0,0,"payload bit-flip"
382831868,4,0,2,0,0,"payload bit-flip"
382835218,4,0,2,0,0,"payload bit-flip"
382838596,4,0,2,0,0,"payload bit-flip"
