seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,9291369,9757727,466358,307774,0,2147,156046,3343,3325,53,1,0,4,1,0,0,3
0,0,11082994,11082994,0,113777,0,0,3343,0,0,1,0,4,1,0,0,3
2,11086400,11817424,731024,567228,0,2137,161013,3343,3325,53,1,0,4,1,0,0,3
0,0,13283197,13283197,0,94671,0,0,3343,0,0,1,0,4,1,0,0,3
3,13287165,13642190,355025,186282,0,2138,166077,3343,3325,53,1,0,4,1,0,0,3
0,0,15463177,15463177,0,87467,0,0,3343,0,0,1,0,4,1,0,0,3
4,15466533,15778806,312273,133021,0,2139,176711,3343,3325,53,1,0,4,1,0,0,3
0,0,16582063,16582063,0,86102,0,0,3343,0,0,1,0,4,1,0,0,3
5,16585602,17202252,616650,350540,0,2215,263226,3343,3325,53,1,0,4,1,0,0,3
0,0,18782433,18782433,0,75795,0,0,3343,0,0,1,0,4,1,0,0,3
6,18785309,19228844,443535,272852,0,2133,167746,3343,3325,53,1,0,4,1,0,0,3
0,0,20950018,20950018,0,76319,0,0,3343,0,0,1,0,4,1,0,0,3
7,20952412,21449609,497197,310935,0,2127,183816,3343,3325,53,1,0,4,1,0,0,3
0,0,23150856,23150856,0,93599,0,0,3343,0,0,1,0,4,1,0,0,3
8,23155026,23471098,316072,123972,0,2180,189331,3343,3325,53,1,0,4,1,0,0,3
0,0,25303494,25303494,0,78598,0,0,3343,0,0,1,0,4,1,0,0,3
9,25305870,25592614,286744,125133,0,2116,159232,3343,3325,53,1,0,4,1,0,0,3
0,0,26399085,26399085,0,95450,0,0,3343,0,0,1,0,4,1,0,0,3
10,26402320,26794853,392533,107502,0,2080,282618,3343,3325,53,1,0,4,1,0,0,3
0,0,28584070,28584070,0,91659,0,0,3343,0,0,1,0,4,1,0,0,3
11,28587681,28885076,297395,131569,0,2129,163296,3343,3325,53,1,0,4,1,0,0,3
0,0,29706243,29706243,0,97997,0,0,3343,0,0,1,0,4,1,0,0,3
12,29709553,30122492,412939,225007,0,2220,185214,3343,3325,53,1,0,4,1,0,0,3
0,0,31886726,31886726,0,88712,0,0,3343,0,0,1,0,4,1,0,0,3
13,31890096,32356555,466459,254392,0,2368,209266,3343,3325,53,1,0,4,1,0,0,3
0,0,34033644,34033644,0,82637,0,0,3343,0,0,1,0,4,1,0,0,3
14,34037013,34469118,432105,221357,0,2412,207837,3343,3325,53,1,0,4,1,0,0,3
0,0,37371646,37371646,0,102059,0,0,3343,0,0,1,0,4,1,0,0,3
15,37375253,37888059,512806,129472,0,2469,380477,3343,3325,53,1,0,4,1,0,0,3
0,0,39483313,39483313,0,88934,0,0,3343,0,0,1,0,4,1,0,0,3
16,39486634,39747781,261147,89227,0,2110,169138,3343,3325,53,1,0,4,1,0,0,3
0,0,40576639,40576639,0,77773,0,0,3343,0,0,1,0,4,1,0,0,3
17,40579698,40956949,377251,193862,0,2129,180939,3343,3325,53,1,0,4,1,0,0,3
0,0,42973956,42973956,0,82958,0,0,3343,0,0,1,0,4,1,0,0,3
18,42977374,43270605,293231,126833,0,2130,163909,3343,3325,53,1,0,4,1,0,0,3
0,0,44156134,44156134,0,88818,0,0,3343,0,0,1,0,4,1,0,0,3
19,44159297,44498948,339651,118761,0,2390,218113,3343,3325,53,1,0,4,1,0,0,3
0,0,45285468,45285468,0,83036,0,0,3343,0,0,1,0,4,1,0,0,3
20,45289362,45759530,470168,180868,0,2025,286842,3343,3325,53,1,0,4,1,0,0,3
0,0,47490694,47490694,0,88354,0,0,3343,0,0,1,0,4,1,0,0,3
21,47495339,47842656,347317,169370,0,2273,175248,3343,3325,53,1,0,4,1,0,0,3
0,0,49675882,49675882,0,91136,0,0,3343,0,0,1,0,4,1,0,0,3
22,49679142,49953334,274192,101855,0,2213,169708,3343,3325,53,1,0,4,1,0,0,3
0,0,50771361,50771361,0,83392,0,0,3343,0,0,1,0,4,1,0,0,3
23,50775511,51124106,348595,147559,0,2235,198247,3343,3325,53,1,0,4,1,0,0,3
0,0,52998545,52998545,0,80336,0,0,3343,0,0,1,0,4,1,0,0,3
24,53001531,53403518,401987,224292,0,2123,175248,3343,3325,53,1,0,4,1,0,0,3
0,0,55220271,55220271,0,99594,0,0,3343,0,0,1,0,4,1,0,0,3
25,55224006,56009501,785495,447053,0,1910,336116,3343,3325,53,1,0,4,1,0,0,3
0,0,58492633,58492633,0,98816,0,0,3343,0,0,1,0,4,1,0,0,3
26,58496678,58847708,351030,150848,0,2321,197457,3343,3325,53,1,0,4,1,0,0,3
0,0,60712315,60712315,0,111704,0,0,3343,0,0,1,0,4,1,0,0,3
27,60716087,61057761,341674,122043,0,2853,216256,3343,3325,53,1,0,4,1,0,0,3
0,0,62877854,62877854,0,81156,0,0,3343,0,0,1,0,4,1,0,0,3
28,62881354,63187721,306367,128179,0,2112,175497,3343,3325,53,1,0,4,1,0,0,3
0,0,65043259,65043259,0,93933,0,0,3343,0,0,1,0,4,1,0,0,3
29,65048337,65627563,579226,126552,0,2166,450043,3343,3325,53,1,0,4,1,0,0,3
0,0,67218183,67218183,0,84278,0,0,3343,0,0,1,0,4,1,0,0,3
30,67221652,67798345,576693,397748,0,2135,176416,3343,3325,53,1,0,4,1,0,0,3
0,0,69432381,69432381,0,110071,0,0,3343,0,0,1,0,4,1,0,0,3
31,69546621,69845875,299254,129521,0,2112,167128,3343,3325,53,1,0,4,1,0,0,3
0,0,71551773,71551773,0,82058,0,0,3343,0,0,1,0,4,1,0,0,3
32,71555350,71913466,358116,196548,0,2106,158997,3343,3325,53,1,0,4,1,0,0,3
0,0,73782379,73782379,0,96728,0,0,3343,0,0,1,0,4,1,0,0,3
33,73785472,74061709,276237,97700,0,2142,176041,3343,3325,53,1,0,4,1,0,0,3
0,0,74875350,74875350,0,79571,0,0,3343,0,0,1,0,4,1,0,0,3
34,74878420,75394494,516074,151312,0,2118,362287,3343,3325,53,1,0,4,1,0,0,3
0,0,77025042,77025042,0,80657,0,0,3343,0,0,1,0,4,1,0,0,3
35,77028981,77417097,388116,190858,0,2225,194532,3343,3325,53,1,0,4,1,0,0,3
0,0,79181859,79181859,0,72004,0,0,3343,0,0,1,0,4,1,0,0,3
36,79185344,79603100,417756,231242,0,2140,183993,3343,3325,53,1,0,4,1,0,0,3
0,0,81371138,81371138,0,107931,0,0,3343,0,0,1,0,4,1,0,0,3
37,81374140,81635134,260994,97406,0,2125,161113,3343,3325,53,1,0,4,1,0,0,3
0,0,83579860,83579860,0,95902,0,0,3343,0,0,1,0,4,1,0,0,3
38,83584201,83912978,328777,164466,0,2136,161705,3343,3325,53,1,0,4,1,0,0,3
