seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,7225504,7546498,320994,137484,0,2230,180769,3327,3309,52,4,0,3,2,0,0,2
0,0,8794054,8794054,0,75250,0,0,3327,0,0,4,0,3,2,0,0,2
2,8797383,9076755,279372,120474,0,2096,156383,3327,3309,52,4,0,3,2,0,0,2
0,0,9818396,9818396,0,56944,0,0,3327,0,0,4,0,3,2,0,0,2
3,9821738,10097641,275903,108276,0,2204,165075,3327,3309,52,4,0,3,2,0,0,2
0,0,11419781,11419781,0,58373,0,0,3327,0,0,4,0,3,2,0,0,2
4,11423037,11707575,284538,111070,0,2101,170991,3327,3309,52,4,0,3,2,0,0,2
0,0,13028663,13028663,0,84741,0,0,3327,0,0,4,0,3,2,0,0,2
5,13032938,13482322,449384,139683,0,2307,306811,3327,3309,52,4,0,3,2,0,0,2
0,0,15212583,15212583,0,84976,0,0,3327,0,0,4,0,3,2,0,0,2
6,15216034,15528843,312809,121200,0,2161,189028,3327,3309,52,4,0,3,2,0,0,2
0,0,17395764,17395764,0,93357,0,0,3327,0,0,4,0,3,2,0,0,2
7,17400957,17726104,325147,145988,0,2103,176376,3327,3309,52,4,0,3,2,0,0,2
0,0,18497077,18497077,0,111267,0,0,3327,0,0,4,0,3,2,0,0,2
8,18500531,18858095,357564,177668,0,2235,177246,3327,3309,52,4,0,3,2,0,0,2
0,0,20681873,20681873,0,99752,0,0,3327,0,0,4,0,3,2,0,0,2
9,20686436,20986811,300375,141106,0,2092,156797,3327,3309,52,4,0,3,2,0,0,2
0,0,22878278,22878278,0,96411,0,0,3327,0,0,4,0,3,2,0,0,2
10,22881271,23314196,432925,152393,0,2202,277986,3327,3309,52,4,0,3,2,0,0,2
0,0,25083882,25083882,0,76492,0,0,3327,0,0,4,0,3,2,0,0,2
11,25096399,25360812,264413,88121,0,2096,173854,3327,3309,52,4,0,3,2,0,0,2
0,0,26659772,26659772,0,75763,0,0,3327,0,0,4,0,3,2,0,0,2
12,26662529,27387584,725055,548306,0,2091,174320,3327,3309,52,4,0,3,2,0,0,2
0,0,28826806,28826806,0,70835,0,0,3327,0,0,4,0,3,2,0,0,2
13,28829970,29226973,397003,225010,0,2189,169469,3327,3309,52,4,0,3,2,0,0,2
0,0,31027698,31027698,0,73312,0,0,3327,0,0,4,0,3,2,0,0,2
14,31030746,31316796,286050,120870,0,2100,162735,3327,3309,52,4,0,3,2,0,0,2
0,0,32627254,32627254,0,113358,0,0,3327,0,0,4,0,3,2,0,0,2
15,32632183,33267490,635307,259775,0,2527,372247,3327,3309,52,4,0,3,2,0,0,2
0,0,34748445,34748445,0,75076,0,0,3327,0,0,4,0,3,2,0,0,2
16,34751525,35130238,378713,204633,0,2152,171561,3327,3309,52,4,0,3,2,0,0,2
0,0,36926060,36926060,0,77779,0,0,3327,0,0,4,0,3,2,0,0,2
