sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
11343391,4,0,1,0,0,"replay injected"
12398826,4,0,1,0,0,"replay injected"
14577949,4,0,1,0,0,"replay injected"
16164570,4,0,1,0,0,"replay injected"
18420569,4,0,1,0,0,"replay injected"
20607069,4,0,1,0,0,"replay injected"
22743067,4,0,1,0,0,"replay injected"
23022432,4,0,1,0,0,"replay injected"
24898096,4,0,1,0,0,"replay injected"
27078471,4,0,1,0,0,"replay injected"
29301474,4,0,1,0,0,"replay injected"
31414187,4,0,1,0,0,"replay injected"
32856105,4,0,1,0,0,"replay injected"
33149571,4,0,1,0,0,"replay injected"
34761377,4,0,1,0,0,"replay injected"
36945834,4,0,1,0,0,"replay injected"
38075050,4,0,1,0,0,"replay injected"
40259121,4,0,1,0,0,"replay injected"
41444895,4,0,1,0,0,"replay injected"
41641262,4,0,1,0,0,"replay injected"
43579606,4,0,1,0,0,"replay injected"
44925005,4,0,1,0,0,"replay injected"
46939690,4,0,1,0,0,"replay injected"
49233773,4,0,1,0,0,"replay injected"
51851036,4,0,1,0,0,"replay injected"
52049758,4,0,1,0,0,"replay injected"
53659544,4,0,1,0,0,"replay injected"
55876484,4,0,1,0,0,"replay injected"
57285083,4,0,1,0,0,"replay injected"
58451667,4,0,1,0,0,"replay injected"
58825327,4,0,1,0,0,"replay injected"
60604222,4,0,1,0,0,"replay injected"
62843819,4,0,1,0,0,"replay injected"
64932081,4,0,1,0,0,"replay injected"
66985759,4,0,1,0,0,"replay injected"
69390567,4,0,1,0,0,"replay injected"
69715687,4,0,1,0,0,"replay injected"
71346762,4,0,1,0,0,"replay injected"
72967321,4,0,1,0,0,"replay injected"
75124275,4,0,1,0,0,"replay injected"
76158397,4,0,1,0,0,"replay injected"
77757350,4,0,1,0,0,"replay injected"
78078951,4,0,1,0,0,"replay injected"
79960705,4,0,1,0,0,"replay injected"
82065526,4,0,1,0,0,"replay injected"
83208500,4,0,1,0,0,"replay injected"
85347675,4,0,1,0,0,"replay injected"
86702671,4,0,1,0,0,"replay injected"
86883614,4,0,1,0,0,"replay injected"
88823544,4,0,1,0,0,"replay injected"
90974402,4,0,1,0,0,"replay injected"
93099444,4,0,1,0,0,"replay injected"
95189040,4,0,1,0,0,"replay injected"
96582876,4,0,1,0,0,"replay injected"
96800456,4,0,1,0,0,"replay injected"
98490435,4,0,1,0,0,"replay injected"
99593543,4,0,1,0,0,"replay injected"
100904320,4,0,1,0,0,"replay injected"
103075310,4,0,1,0,0,"replay injected"
105197856,4,0,1,0,0,"replay injected"
106266631,4,0,1,0,0,"replay injected"
108389383,4,0,1,0,0,"replay injected"
110629733,4,0,1,0,0,"replay injected"
110947341,4,0,1,0,0,"replay injected"
112709572,4,0,1,0,0,"replay injected"
114391549,4,0,1,0,0,"replay injected"
117034129,4,0,1,0,0,"replay injected"
118624041,4,0,1,0,0,"replay injected"
121328587,4,0,1,0,0,"replay injected"
121647095,4,0,1,0,0,"replay injected"
123403204,4,0,1,0,0,"replay injected"
125048191,4,0,1,0,0,"replay injected"
127187186,4,0,1,0,0,"replay injected"
129378732,4,0,1,0,0,"replay injected"
131555184,4,0,1,0,0,"replay injected"
131808989,4,0,1,0,0,"replay injected"
133668967,4,0,1,0,0,"replay injected"
136056025,4,0,1,0,0,"replay injected"
139142772,4,0,1,0,0,"replay injected"
140351119,4,0,1,0,0,"replay injected"
142380246,4,0,1,0,0,"replay injected"
142591414,4,0,1,0,0,"replay injected"
144656375,4,0,1,0,0,"replay injected"
146882169,4,0,1,0,0,"replay injected"
149045385,4,0,1,0,0,"replay injected"
151231896,4,0,1,0,0,"replay injected"
153292007,4,0,1,0,0,"replay injected"
155492924,4,0,1,0,0,"replay injected"
158021132,4,0,1,0,0,"replay injected"
163192297,4,0,2,0,0,"payload bit-flip"
163202449,4,0,2,0,0,"payload bit-flip"
163206051,4,0,2,0,0,"payload bit-flip"
163209385,4,0,2,0,0,"payload bit-flip"
163212348,4,0,2,0,0,"payload bit-flip"
163215374,4,0,2,0,0,"payload bit-flip"
163218276,4,0,2,0,0,"payload bit-flip"
163230594,4,0,2,0,0,"payload bit-flip"
163234178,4,0,2,0,0,"payload bit-flip"
163243774,4,0,2,0,0,"payload bit-flip"
163248658,4,0,2,0,0,"payload bit-flip"
163251402,4,0,2,0,0,"payload bit-flip"
163254264,4,0,2,0,0,"payload bit-flip"
163258952,4,0,2,0,0,"payload bit-flip"
163261818,4,0,2,0,0,"payload bit-flip"
163265101,4,0,2,0,0,"payload bit-flip"
163269807,4,0,2,0,0,"payload bit-flip"
163272955,4,0,2,0,0,"payload bit-flip"
163276250,4,0,2,0,0,"payload bit-flip"
163383098,4,0,2,0,0,"payload bit-flip"
163388517,4,0,2,0,0,"payload bit-flip"
163391847,4,0,2,0,0,"payload bit-flip"
163394841,4,0,2,0,0,"payload bit-flip"
163402489,4,0,2,0,0,"payload bit-flip"
163414016,4,0,2,0,0,"payload bit-flip"
163420014,4,0,2,0,0,"payload bit-flip"
163424324,4,0,2,0,0,"payload bit-flip"
163432657,4,0,2,0,0,"payload bit-flip"
163437447,4,0,2,0,0,"payload bit-flip"
163440904,4,0,2,0,0,"payload bit-flip"
163449864,4,0,2,0,0,"payload bit-flip"
163454368,4,0,2,0,0,"payload bit-flip"
163457879,4,0,2,0,0,"payload bit-flip"
163460859,4,0,2,0,0,"payload bit-flip"
163464094,4,0,2,0,0,"payload bit-flip"
163467206,4,0,2,0,0,"payload bit-flip"
163470461,4,0,2,0,0,"payload bit-flip"
163473597,4,0,2,0,0,"payload bit-flip"
163476574,4,0,2,0,0,"payload bit-flip"
163480737,4,0,2,0,0,"payload bit-flip"
163483973,4,0,2,0,0,"payload bit-flip"
163489103,4,0,2,0,0,"payload bit-flip"
163493007,4,0,2,0,0,"payload bit-flip"
163498601,4,0,2,0,0,"payload bit-flip"
163505654,4,0,2,0,0,"payload bit-flip"
163510024,4,0,2,0,0,"payload bit-flip"
163513715,4,0,2,0,0,"payload bit-flip"
163523305,4,0,2,0,0,"payload bit-flip"
163527360,4,0,2,0,0,"payload bit-flip"
163534401,4,0,2,0,0,"payload bit-flip"
163538210,4,0,2,0,0,"payload bit-flip"
163544164,4,0,2,0,0,"payload bit-flip"
163550388,4,0,2,0,0,"payload bit-flip"
164542947,4,0,2,0,0,"payload bit-flip"
164551951,4,0,2,0,0,"payload bit-flip"
164556408,4,0,2,0,0,"payload bit-flip"
164559541,4,0,2,0,0,"payload bit-flip"
164562557,4,0,2,0,0,"payload bit-flip"
164565668,4,0,2,0,0,"payload bit-flip"
164568669,4,0,2,0,0,"payload bit-flip"
164573047,4,0,2,0,0,"payload bit-flip"
164582091,4,0,2,0,0,"payload bit-flip"
164586325,4,0,2,0,0,"payload bit-flip"
164590126,4,0,2,0,0,"payload bit-flip"
164593751,4,0,2,0,0,"payload bit-flip"
164597443,4,0,2,0,0,"payload bit-flip"
164601527,4,0,2,0,0,"payload bit-flip"
164605453,4,0,2,0,0,"payload bit-flip"
164610159,4,0,2,0,0,"payload bit-flip"
164614696,4,0,2,0,0,"payload bit-flip"
164619268,4,0,2,0,0,"payload bit-flip"
164623587,4,0,2,0,0,"payload bit-flip"
164628679,4,0,2,0,0,"payload bit-flip"
164631877,4,0,2,0,0,"payload bit-flip"
164634921,4,0,2,0,0,"payload bit-flip"
164637906,4,0,2,0,0,"payload bit-flip"
164642202,4,0,2,0,0,"payload bit-flip"
164645771,4,0,2,0,0,"payload bit-flip"
164649093,4,0,2,0,0,"payload bit-flip"
164652836,4,0,2,0,0,"payload bit-flip"
164656113,4,0,2,0,0,"payload bit-flip"
164659394,4,0,2,0,0,"payload bit-flip"
164662819,4,0,2,0,0,"payload bit-flip"
164665886,4,0,2,0,0,"payload bit-flip"
164669114,4,0,2,0,0,"payload bit-flip"
164672177,4,0,2,0,0,"payload bit-flip"
164675196,4,0,2,0,0,"payload bit-flip"
164678330,4,0,2,0,0,"payload bit-flip"
164681525,4,0,2,0,0,"payload bit-flip"
164684461,4,0,2,0,0,"payload bit-flip"
164687428,4,0,2,0,0,"payload bit-flip"
164691345,4,0,2,0,0,"payload bit-flip"
164694611,4,0,2,0,0,"payload bit-flip"
164697685,4,0,2,0,0,"payload bit-flip"
164700853,4,0,2,0,0,"payload bit-flip"
164704037,4,0,2,0,0,"payload bit-flip"
164707433,4,0,2,0,0,"payload bit-flip"
164710528,4,0,2,0,0,"payload bit-flip"
164714755,4,0,2,0,0,"payload bit-flip"
164718951,4,0,2,0,0,"payload bit-flip"
164723206,4,0,2,0,0,"payload bit-flip"
164727351,4,0,2,0,0,"payload bit-flip"
164731616,4,0,2,0,0,"payload bit-flip"
164735702,4,0,2,0,0,"payload bit-flip"
164739915,4,0,2,0,0,"payload bit-flip"
164744532,4,0,2,0,0,"payload bit-flip"
166655127,4,0,2,0,0,"payload bit-flip"
166659622,4,0,2,0,0,"payload bit-flip"
166662863,4,0,2,0,0,"payload bit-flip"
166666165,4,0,2,0,0,"payload bit-flip"
166669361,4,0,2,0,0,"payload bit-flip"
166673451,4,0,2,0,0,"payload bit-flip"
166676651,4,0,2,0,0,"payload bit-flip"
166679887,4,0,2,0,0,"payload bit-flip"
166683384,4,0,2,0,0,"payload bit-flip"
166686855,4,0,2,0,0,"payload bit-flip"
166690146,4,0,2,0,0,"payload bit-flip"
166694154,4,0,2,0,0,"payload bit-flip"
166697487,4,0,2,0,0,"payload bit-flip"
166700712,4,0,2,0,0,"payload bit-flip"
166705454,4,0,2,0,0,"payload bit-flip"
166708771,4,0,2,0,0,"payload bit-flip"
166711799,4,0,2,0,0,"payload bit-flip"
166715096,4,0,2,0,0,"payload bit-flip"
166810720,4,0,2,0,0,"payload bit-flip"
166815825,4,0,2,0,0,"payload bit-flip"
166819865,4,0,2,0,0,"payload bit-flip"
166822820,4,0,2,0,0,"payload bit-flip"
166825574,4,0,2,0,0,"payload bit-flip"
166828644,4,0,2,0,0,"payload bit-flip"
166831533,4,0,2,0,0,"payload bit-flip"
166834700,4,0,2,0,0,"payload bit-flip"
166837553,4,0,2,0,0,"payload bit-flip"
166840326,4,0,2,0,0,"payload bit-flip"
166843221,4,0,2,0,0,"payload bit-flip"
166846251,4,0,2,0,0,"payload bit-flip"
166851714,4,0,2,0,0,"payload bit-flip"
166854541,4,0,2,0,0,"payload bit-flip"
166857286,4,0,2,0,0,"payload bit-flip"
166860251,4,0,2,0,0,"payload bit-flip"
166863079,4,0,2,0,0,"payload bit-flip"
166866017,4,0,2,0,0,"payload bit-flip"
166868817,4,0,2,0,0,"payload bit-flip"
166873341,4,0,2,0,0,"payload bit-flip"
166876238,4,0,2,0,0,"payload bit-flip"
166879189,4,0,2,0,0,"payload bit-flip"
166882138,4,0,2,0,0,"payload bit-flip"
166885038,4,0,2,0,0,"payload bit-flip"
166888019,4,0,2,0,0,"payload bit-flip"
166890971,4,0,2,0,0,"payload bit-flip"
166893838,4,0,2,0,0,"payload bit-flip"
166897409,4,0,2,0,0,"payload bit-flip"
166900393,4,0,2,0,0,"payload bit-flip"
166903409,4,0,2,0,0,"payload bit-flip"
166906396,4,0,2,0,0,"payload bit-flip"
166909523,4,0,2,0,0,"payload bit-flip"
166912483,4,0,2,0,0,"payload bit-flip"
166915289,4,0,2,0,0,"payload bit-flip"
166918134,4,0,2,0,0,"payload bit-flip"
169046462,4,0,2,0,0,"payload bit-flip"
169054901,4,0,2,0,0,"payload bit-flip"
169058482,4,0,2,0,0,"payload bit-flip"
169062332,4,0,2,0,0,"payload bit-flip"
169066079,4,0,2,0,0,"payload bit-flip"
169069928,4,0,2,0,0,"payload bit-flip"
169073489,4,0,2,0,0,"payload bit-flip"
169076964,4,0,2,0,0,"payload bit-flip"
169083694,4,0,2,0,0,"payload bit-flip"
169090147,4,0,2,0,0,"payload bit-flip"
169096497,4,0,2,0,0,"payload bit-flip"
