sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
11177019,4,0,1,0,0,"replay injected"
12129245,4,0,1,0,0,"replay injected"
12412661,4,0,1,0,0,"replay injected"
14476731,4,0,1,0,0,"replay injected"
15868777,4,0,1,0,0,"replay injected"
17437203,4,0,1,0,0,"replay injected"
18940607,4,0,1,0,0,"replay injected"
20494438,4,0,1,0,0,"replay injected"
20840821,4,0,1,0,0,"replay injected"
22825065,4,0,1,0,0,"replay injected"
24649315,4,0,1,0,0,"replay injected"
26193269,4,0,1,0,0,"replay injected"
27339924,4,0,1,0,0,"replay injected"
28850572,4,0,1,0,0,"replay injected"
29206217,4,0,1,0,0,"replay injected"
31189817,4,0,1,0,0,"replay injected"
32669265,4,0,1,0,0,"replay injected"
34154546,4,0,1,0,0,"replay injected"
35650242,4,0,1,0,0,"replay injected"
37238815,4,0,1,0,0,"replay injected"
37518840,4,0,1,0,0,"replay injected"
39582719,4,0,1,0,0,"replay injected"
41660275,4,0,1,0,0,"replay injected"
44830600,4,0,1,0,0,"replay injected"
46397938,4,0,1,0,0,"replay injected"
47333726,4,0,1,0,0,"replay injected"
47631079,4,0,1,0,0,"replay injected"
49484911,4,0,1,0,0,"replay injected"
51066185,4,0,1,0,0,"replay injected"
52663764,4,0,1,0,0,"replay injected"
53576907,4,0,1,0,0,"replay injected"
54788804,4,0,1,0,0,"replay injected"
55030736,4,0,1,0,0,"replay injected"
56952734,4,0,1,0,0,"replay injected"
58110625,4,0,1,0,0,"replay injected"
59596651,4,0,1,0,0,"replay injected"
61159289,4,0,1,0,0,"replay injected"
62798485,4,0,1,0,0,"replay injected"
63087647,4,0,1,0,0,"replay injected"
65125058,4,0,1,0,0,"replay injected"
66680265,4,0,1,0,0,"replay injected"
68243897,4,0,1,0,0,"replay injected"
69184661,4,0,1,0,0,"replay injected"
70247493,4,0,1,0,0,"replay injected"
70512565,4,0,1,0,0,"replay injected"
72119354,4,0,1,0,0,"replay injected"
73143194,4,0,1,0,0,"replay injected"
74660523,4,0,1,0,0,"replay injected"
76326093,4,0,1,0,0,"replay injected"
77341591,4,0,1,0,0,"replay injected"
77584177,4,0,1,0,0,"replay injected"
78511517,4,0,1,0,0,"replay injected"
79648474,4,0,1,0,0,"replay injected"
81699205,4,0,1,0,0,"replay injected"
83204852,4,0,1,0,0,"replay injected"
84803152,4,0,1,0,0,"replay injected"
85006762,4,0,1,0,0,"replay injected"
89252945,4,0,2,0,0,"payload bit-flip"
89258222,4,0,2,0,0,"payload bit-flip"
89261057,4,0,2,0,0,"payload bit-flip"
89264807,4,0,2,0,0,"payload bit-flip"
89267179,4,0,2,0,0,"payload bit-flip"
89269767,4,0,2,0,0,"payload bit-flip"
89272054,4,0,2,0,0,"payload bit-flip"
