seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,8732592,8892806,160214,148718,0,219,10488,4343,3309,3,13,0,2,5,0,0,2
0,0,10396497,10396497,0,45367,0,0,4343,0,0,13,0,2,5,0,0,2
2,10401037,10567396,166359,147490,0,181,18071,4343,3309,3,13,0,2,5,0,0,2
0,0,11810354,11810354,0,52929,0,0,4343,0,0,13,0,2,5,0,0,2
3,11814502,12015982,201480,181051,0,205,19554,4343,3309,3,13,0,2,5,0,0,2
0,0,13275758,13275758,0,44146,0,0,4343,0,0,13,0,2,5,0,0,2
4,13280902,13669997,389095,358751,0,183,29576,4343,3309,3,13,0,2,5,0,0,2
0,0,15435433,15435433,0,50224,0,0,4343,0,0,13,0,2,5,0,0,2
5,15439867,15701971,262104,238524,0,247,22565,4343,3309,3,13,0,2,5,0,0,2
0,0,16592319,16592319,0,45648,0,0,4343,0,0,13,0,2,5,0,0,2
6,16596807,16782522,185715,155842,0,177,29103,4343,3309,3,13,0,2,5,0,0,2
0,0,18009911,18009911,0,35578,0,0,4343,0,0,13,0,2,5,0,0,2
7,18012287,18110517,98230,84908,0,169,12667,4343,3309,3,13,0,2,5,0,0,2
0,0,19352507,19352507,0,46665,0,0,4343,0,0,13,0,2,5,0,0,2
8,19356714,19518129,161415,142668,0,184,17948,4343,3309,3,13,0,2,5,0,0,2
0,0,20832804,20832804,0,49622,0,0,4343,0,0,13,0,2,5,0,0,2
9,20837252,20996500,159248,141060,0,198,17407,4343,3309,3,13,0,2,5,0,0,2
0,0,22233273,22233273,0,43595,0,0,4343,0,0,13,0,2,5,0,0,2
10,22237787,22386542,148755,124523,0,181,23479,4343,3309,3,13,0,2,5,0,0,2
0,0,23661999,23661999,0,39575,0,0,4343,0,0,13,0,2,5,0,0,2
11,23665986,23761455,95469,80969,0,176,13915,4343,3309,3,13,0,2,5,0,0,2
0,0,24984384,24984384,0,37183,0,0,4343,0,0,13,0,2,5,0,0,2
12,24988135,25180454,192319,170313,0,168,21318,4343,3309,3,13,0,2,5,0,0,2
0,0,26430170,26430170,0,44032,0,0,4343,0,0,13,0,2,5,0,0,2
13,26435120,26622474,187354,171078,0,186,15550,4343,3309,3,13,0,2,5,0,0,2
0,0,27601341,27601341,0,43640,0,0,4343,0,0,13,0,2,5,0,0,2
14,27606073,27721953,115880,96056,0,173,19122,4343,3309,3,13,0,2,5,0,0,2
0,0,28965347,28965347,0,52690,0,0,4343,0,0,13,0,2,5,0,0,2
15,28970400,29153729,183329,164448,0,177,18201,4343,3309,3,13,0,2,5,0,0,2
0,0,30415920,30415920,0,41905,0,0,4343,0,0,13,0,2,5,0,0,2
16,30420054,30617008,196954,181665,0,200,14630,4343,3309,3,13,0,2,5,0,0,2
0,0,31902179,31902179,0,50652,0,0,4343,0,0,13,0,2,5,0,0,2
17,31906179,32115076,208897,186306,0,177,21622,4343,3309,3,13,0,2,5,0,0,2
0,0,33475413,33475413,0,63233,0,0,4343,0,0,13,0,2,5,0,0,2
18,33480250,33615349,135099,113952,0,213,20329,4343,3309,3,13,0,2,5,0,0,2
0,0,34902411,34902411,0,50685,0,0,4343,0,0,13,0,2,5,0,0,2
19,34906928,35032656,125728,105489,0,177,19538,4343,3309,3,13,0,2,5,0,0,2
0,0,36342362,36342362,0,60292,0,0,4343,0,0,13,0,2,5,0,0,2
20,36347159,36697449,350290,324954,0,198,24370,4343,3309,3,13,0,2,5,0,0,2
0,0,37488747,37488747,0,65216,0,0,4343,0,0,13,0,2,5,0,0,2
21,37493335,37610460,117125,89260,0,203,27192,4343,3309,3,13,0,2,5,0,0,2
0,0,38824035,38824035,0,39468,0,0,4343,0,0,13,0,2,5,0,0,2
22,38828118,39028406,200288,183538,0,175,16142,4343,3309,3,13,0,2,5,0,0,2
0,0,40272109,40272109,0,51942,0,0,4343,0,0,13,0,2,5,0,0,2
23,40284819,40394813,109994,91516,0,164,17740,4343,3309,3,13,0,2,5,0,0,2
0,0,41618764,41618764,0,33082,0,0,4343,0,0,13,0,2,5,0,0,2
24,41620528,41718110,97582,87074,0,212,10005,4343,3309,3,13,0,2,5,0,0,2
0,0,42958465,42958465,0,50861,0,0,4343,0,0,13,0,2,5,0,0,2
25,42963464,43114306,150842,131293,0,180,18793,4343,3309,3,13,0,2,5,0,0,2
0,0,44305251,44305251,0,40254,0,0,4343,0,0,13,0,2,5,0,0,2
26,44308039,44429640,121601,110101,0,211,10855,4343,3309,3,13,0,2,5,0,0,2
0,0,45712536,45712536,0,45021,0,0,4343,0,0,13,0,2,5,0,0,2
27,45717185,45841256,124071,104610,0,181,18675,4343,3309,3,13,0,2,5,0,0,2
0,0,47094984,47094984,0,42401,0,0,4343,0,0,13,0,2,5,0,0,2
28,47098507,47198463,99956,86876,0,183,12438,4343,3309,3,13,0,2,5,0,0,2
0,0,48455802,48455802,0,57753,0,0,4343,0,0,13,0,2,5,0,0,2
29,48459400,48657777,198377,183333,0,182,14416,4343,3309,3,13,0,2,5,0,0,2
0,0,50008413,50008413,0,41200,0,0,4343,0,0,13,0,2,5,0,0,2
30,50011755,50137695,125940,108668,0,192,16692,4343,3309,3,13,0,2,5,0,0,2
0,0,51393547,51393547,0,43208,0,0,4343,0,0,13,0,2,5,0,0,2
31,51564974,51743655,178681,155506,0,217,22180,4343,3309,3,13,0,2,5,0,0,2
