seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,6902226,8970114,2067888,2065663,0,103,1108,34,16,1,4,0,3,2,0,0,1
0,0,10865959,10865959,0,12584,0,0,34,0,0,4,0,3,2,0,0,1
1,10869892,10873186,3294,1864,0,109,786,34,16,1,4,0,3,2,0,0,1
0,0,13164764,13164764,0,20335,0,0,34,0,0,4,0,3,2,0,0,1
1,13170012,13173354,3342,1908,0,95,703,34,16,1,4,0,3,2,0,0,1
0,0,14494620,14494620,0,22112,0,0,34,0,0,4,0,3,2,0,0,1
2,14500284,14533862,33578,1996,0,104,31053,34,16,1,4,0,3,2,0,0,1
0,0,15757012,15757012,0,20130,0,0,34,0,0,4,0,3,2,0,0,1
2,15761644,15779619,17975,2198,0,107,15228,34,16,1,4,0,3,2,0,0,1
0,0,16997661,16997661,0,15922,0,0,34,0,0,4,0,3,2,0,0,1
2,17002305,17022497,20192,1845,0,106,17876,34,16,1,4,0,3,2,0,0,1
0,0,19359710,19359710,0,18122,0,0,34,0,0,4,0,3,2,0,0,1
3,19365448,19385550,20102,2101,0,112,17501,34,16,1,4,0,3,2,0,0,1
0,0,21692742,21692742,0,21386,0,0,34,0,0,4,0,3,2,0,0,1
3,21698277,21716327,18050,2230,0,102,15330,34,16,1,4,0,3,2,0,0,1
0,0,24022782,24022782,0,18596,0,0,34,0,0,4,0,3,2,0,0,1
3,24027954,24044682,16728,1994,0,105,14200,34,16,1,4,0,3,2,0,0,1
0,0,26354787,26354787,0,15966,0,0,34,0,0,4,0,3,2,0,0,1
4,26359619,26381772,22153,1913,0,96,19776,34,16,1,4,0,3,2,0,0,1
0,0,28765467,28765467,0,19389,0,0,34,0,0,4,0,3,2,0,0,1
4,28770184,28806542,36358,1927,0,113,33902,34,16,1,4,0,3,2,0,0,1
