seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
18446744073709551608,6314986,6558166,243180,136132,0,1940,104500,3327,3309,52,4,0,3,2,0,0,2
0,0,9332612,9332612,0,42378,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551609,9336436,9563784,227348,95445,0,1918,129551,3327,3309,52,4,0,3,2,0,0,2
0,0,10899462,10899462,0,40511,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551610,10903266,11183592,280326,90629,0,2033,187213,3327,3309,52,4,0,3,2,0,0,2
0,0,11960005,11960005,0,45892,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551611,11963979,12219873,255894,93528,0,2072,159850,3327,3309,52,4,0,3,2,0,0,2
0,0,13606924,13606924,0,41893,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551612,13611172,14096773,485601,170273,0,2042,312780,3327,3309,52,4,0,3,2,0,0,2
0,0,15861970,15861970,0,40035,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551613,15865695,16147822,282127,132316,0,1931,147472,3327,3309,52,4,0,3,2,0,0,2
0,0,17518536,17518536,0,40404,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551614,17521919,17829605,307686,161739,0,1935,143554,3327,3309,52,4,0,3,2,0,0,2
0,0,19180144,19180144,0,42036,0,0,3327,0,0,4,0,3,2,0,0,2
18446744073709551615,19184120,19482257,298137,172715,0,1946,122972,3327,3309,52,4,0,3,2,0,0,2
0,0,21380187,21380187,0,39909,0,0,3327,0,0,4,0,3,2,0,0,2
0,21551508,21746762,195254,74934,0,1922,117901,3327,3309,52,4,0,3,2,0,0,2
0,0,22449012,22449012,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,22453448,23004797,551349,177881,0,2053,371001,3327,3309,52,4,0,3,2,0,0,2
0,0,24635529,24635529,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,24643172,24931570,288398,145555,0,1976,140428,3327,3309,52,4,0,3,2,0,0,2
0,0,26173427,26173427,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,26175030,26398996,223966,115430,0,1905,106374,3327,3309,52,4,0,3,2,0,0,2
0,0,27659204,27659204,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,27664055,27976661,312606,147708,0,1954,162391,3327,3309,52,4,0,3,2,0,0,2
0,0,28810105,28810105,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,28815291,29188080,372789,206696,0,2012,163603,3327,3309,52,4,0,3,2,0,0,2
0,0,29957773,29957773,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,29959163,30421610,462447,76008,0,2082,384074,3327,3309,52,4,0,3,2,0,0,2
0,0,32174588,32174588,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
0,32180239,32484391,304152,153204,0,1967,148474,3327,3309,52,4,0,3,2,0,0,2
0,0,33700723,33700723,0,0,0,0,3327,0,0,4,0,3,2,3,0,2
1,34063523,34412363,348840,194775,0,1937,151714,3327,3309,52,4,0,3,2,0,0,2
0,0,35929320,35929320,0,46689,0,0,3327,0,0,4,0,3,2,0,0,2
2,35933369,36185348,251979,100842,0,1931,148711,3327,3309,52,4,0,3,2,0,0,2
0,0,37499141,37499141,0,44005,0,0,3327,0,0,4,0,3,2,0,0,2
3,37502993,37886967,383974,248632,0,1955,132978,3327,3309,52,4,0,3,2,0,0,2
0,0,39784898,39784898,0,43807,0,0,3327,0,0,4,0,3,2,0,0,2
4,39789039,40370759,581720,173485,0,2161,405653,3327,3309,52,4,0,3,2,0,0,2
0,0,42003301,42003301,0,44808,0,0,3327,0,0,4,0,3,2,0,0,2
5,42006455,42285662,279207,136193,0,1941,140621,3327,3309,52,4,0,3,2,0,0,2
