seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,6012037,6285740,273703,155489,0,2256,115588,3327,3309,52,4,0,3,2,0,0,2
0,0,7072037,7072037,0,52902,0,0,3327,0,0,4,0,3,2,0,0,2
1,7074882,7303878,228996,118529,0,2239,107798,3327,3309,52,4,0,3,2,0,0,2
0,0,8151638,8151638,0,33992,0,0,3327,0,0,4,0,3,2,0,0,2
2,8153351,8347118,193767,70965,0,2217,120265,3327,3309,52,4,0,3,2,0,0,2
0,0,9612124,9612124,0,31719,0,0,3327,0,0,4,0,3,2,0,0,2
2,9613721,9798974,185253,72318,0,2241,110381,3327,3309,52,4,0,3,2,0,0,2
0,0,10672170,10672170,0,31454,0,0,3327,0,0,4,0,3,2,0,0,2
3,10673817,11005619,331802,206684,0,2202,122672,3327,3309,52,4,0,3,2,0,0,2
0,0,11756639,11756639,0,31766,0,0,3327,0,0,4,0,3,2,0,0,2
3,11758629,11957729,199100,75363,0,2237,121189,3327,3309,52,4,0,3,2,0,0,2
0,0,12845470,12845470,0,32488,0,0,3327,0,0,4,0,3,2,0,0,2
4,12846994,13107306,260312,104303,0,2191,153567,3327,3309,52,4,0,3,2,0,0,2
0,0,14310032,14310032,0,39619,0,0,3327,0,0,4,0,3,2,0,0,2
4,14313383,14547420,234037,101265,0,2288,129990,3327,3309,52,4,0,3,2,0,0,2
0,0,15429809,15429809,0,31399,0,0,3327,0,0,4,0,3,2,0,0,2
5,15431277,15773592,342315,99297,0,2653,239996,3327,3309,52,4,0,3,2,0,0,2
0,0,17599025,17599025,0,32366,0,0,3327,0,0,4,0,3,2,0,0,2
5,17600656,17889910,289254,96357,0,2255,190287,3327,3309,52,4,0,3,2,0,0,2
0,0,18683768,18683768,0,30597,0,0,3327,0,0,4,0,3,2,0,0,2
6,18685515,18891851,206336,89934,0,2210,113910,3327,3309,52,4,0,3,2,0,0,2
0,0,20138644,20138644,0,34177,0,0,3327,0,0,4,0,3,2,0,0,2
6,20140368,20361645,221277,99445,0,2211,119287,3327,3309,52,4,0,3,2,0,0,2
0,0,21161920,21161920,0,40140,0,0,3327,0,0,4,0,3,2,0,0,2
7,21165708,21441497,275789,139381,0,2284,133742,3327,3309,52,4,0,3,2,0,0,2
0,0,22649245,22649245,0,46291,0,0,3327,0,0,4,0,3,2,0,0,2
7,22652939,22868743,215804,77367,0,2259,135754,3327,3309,52,4,0,3,2,0,0,2
0,0,23731157,23731157,0,35824,0,0,3327,0,0,4,0,3,2,0,0,2
8,23734497,23944364,209867,75802,0,2336,131395,3327,3309,52,4,0,3,2,0,0,2
0,0,25186566,25186566,0,34805,0,0,3327,0,0,4,0,3,2,0,0,2
8,25188676,25516607,327931,173197,0,2514,151884,3327,3309,52,4,0,3,2,0,0,2
0,0,26263835,26263835,0,33969,0,0,3327,0,0,4,0,3,2,0,0,2
9,26265972,26529353,263381,134418,0,2249,126394,3327,3309,52,4,0,3,2,0,0,2
0,0,27813313,27813313,0,35036,0,0,3327,0,0,4,0,3,2,0,0,2
9,27815182,28144183,329001,188519,0,2404,137682,3327,3309,52,4,0,3,2,0,0,2
0,0,28911352,28911352,0,31955,0,0,3327,0,0,4,0,3,2,0,0,2
10,28913111,29245429,332318,88904,0,2434,240671,3327,3309,52,4,0,3,2,0,0,2
0,0,31151973,31151973,0,37668,0,0,3327,0,0,4,0,3,2,0,0,2
10,31155322,31508575,353253,101593,0,2304,249001,3327,3309,52,4,0,3,2,0,0,2
0,0,32261405,32261405,0,30853,0,0,3327,0,0,4,0,3,2,0,0,2
11,32263662,32528509,264847,132880,0,2267,129375,3327,3309,52,4,0,3,2,0,0,2
0,0,33783446,33783446,0,34019,0,0,3327,0,0,4,0,3,2,0,0,2
11,33784973,34003933,218960,95165,0,2249,121280,3327,3309,52,4,0,3,2,0,0,2
0,0,34890467,34890467,0,33825,0,0,3327,0,0,4,0,3,2,0,0,2
12,34892782,35233839,341057,215490,0,2247,122988,3327,3309,52,4,0,3,2,0,0,2
0,0,37165006,37165006,0,45068,0,0,3327,0,0,4,0,3,2,0,0,2
