sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
10034648,4,0,1,0,0,"replay injected"
12557229,4,0,1,0,0,"replay injected"
14877708,4,0,1,0,0,"replay injected"
16340085,4,0,1,0,0,"replay injected"
17860809,4,0,1,0,0,"replay injected"
19408859,4,0,1,0,0,"replay injected"
20927391,4,0,1,0,0,"replay injected"
23137927,4,0,1,0,0,"replay injected"
24620051,4,0,1,0,0,"replay injected"
25889056,4,0,1,0,0,"replay injected"
27942934,4,0,1,0,0,"replay injected"
29425091,4,0,1,0,0,"replay injected"
29641500,4,0,1,0,0,"replay injected"
31608503,4,0,1,0,0,"replay injected"
33067943,4,0,1,0,0,"replay injected"
34581087,4,0,1,0,0,"replay injected"
36141482,4,0,1,0,0,"replay injected"
39388354,4,0,1,0,0,"replay injected"
39587092,4,0,1,0,0,"replay injected"
41654472,4,0,1,0,0,"replay injected"
43121734,4,0,1,0,0,"replay injected"
44592144,4,0,1,0,0,"replay injected"
46119255,4,0,1,0,0,"replay injected"
48852552,4,0,1,0,0,"replay injected"
49118091,4,0,1,0,0,"replay injected"
50894925,4,0,1,0,0,"replay injected"
52530432,4,0,1,0,0,"replay injected"
53557658,4,0,1,0,0,"replay injected"
55175928,4,0,1,0,0,"replay injected"
56100648,4,0,1,0,0,"replay injected"
56276139,4,0,1,0,0,"replay injected"
57334185,4,0,1,0,0,"replay injected"
58298930,4,0,1,0,0,"replay injected"
59238148,4,0,1,0,0,"replay injected"
60174270,4,0,1,0,0,"replay injected"
61064247,4,0,1,0,0,"replay injected"
62076043,4,0,1,0,0,"replay injected"
63002101,4,0,1,0,0,"replay injected"
63927158,4,0,1,0,0,"replay injected"
64949497,4,0,1,0,0,"replay injected"
65850945,4,0,1,0,0,"replay injected"
69034499,4,0,1,0,0,"replay injected"
70462260,4,0,1,0,0,"replay injected"
72010204,4,0,1,0,0,"replay injected"
75256357,4,0,1,0,0,"replay injected"
76791457,4,0,1,0,0,"replay injected"
77991143,4,0,1,0,0,"replay injected"
79507532,4,0,1,0,0,"replay injected"
81012353,4,0,1,0,0,"replay injected"
82548995,4,0,1,0,0,"replay injected"
84044220,4,0,1,0,0,"replay injected"
85227760,4,0,1,0,0,"replay injected"
86425891,4,0,1,0,0,"replay injected"
87368084,4,0,1,0,0,"replay injected"
88926588,4,0,1,0,0,"replay injected"
91591926,4,0,1,0,0,"replay injected"
93102102,4,0,1,0,0,"replay injected"
94675432,4,0,1,0,0,"replay injected"
96228566,4,0,1,0,0,"replay injected"
98325584,4,0,1,0,0,"replay injected"
98605430,4,0,1,0,0,"replay injected"
100525590,4,0,1,0,0,"replay injected"
101946305,4,0,1,0,0,"replay injected"
103522523,4,0,1,0,0,"replay injected"
105621285,4,0,1,0,0,"replay injected"
107090568,4,0,1,0,0,"replay injected"
107329950,4,0,1,0,0,"replay injected"
109353463,4,0,1,0,0,"replay injected"
112559102,4,0,1,0,0,"replay injected"
114105246,4,0,1,0,0,"replay injected"
115858347,4,0,1,0,0,"replay injected"
117757583,4,0,1,0,0,"replay injected"
118004669,4,0,1,0,0,"replay injected"
119982580,4,0,1,0,0,"replay injected"
121394091,4,0,1,0,0,"replay injected"
122890486,4,0,1,0,0,"replay injected"
124398126,4,0,1,0,0,"replay injected"
125889610,4,0,1,0,0,"replay injected"
126118289,4,0,1,0,0,"replay injected"
128068347,4,0,1,0,0,"replay injected"
129575496,4,0,1,0,0,"replay injected"
131078903,4,0,1,0,0,"replay injected"
