sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
6155703,4,0,1,0,0,"replay injected"
6991830,4,0,1,0,0,"replay injected"
7826685,4,0,1,0,0,"replay injected"
8694389,4,0,1,0,0,"replay injected"
9541415,4,0,1,0,0,"replay injected"
9729928,4,0,1,0,0,"replay injected"
10743130,4,0,1,0,0,"replay injected"
11563930,4,0,1,0,0,"replay injected"
12517960,4,0,1,0,0,"replay injected"
13440589,4,0,1,0,0,"replay injected"
14309914,4,0,1,0,0,"replay injected"
15158355,4,0,1,0,0,"replay injected"
15977401,4,0,1,0,0,"replay injected"
16916723,4,0,1,0,0,"replay injected"
17761037,4,0,1,0,0,"replay injected"
18669846,4,0,1,0,0,"replay injected"
19503033,4,0,1,0,0,"replay injected"
20399333,4,0,1,0,0,"replay injected"
21307041,4,0,1,0,0,"replay injected"
22430159,4,0,1,0,0,"replay injected"
23278703,4,0,1,0,0,"replay injected"
24204109,4,0,1,0,0,"replay injected"
25172949,4,0,1,0,0,"replay injected"
26087152,4,0,1,0,0,"replay injected"
26949796,4,0,1,0,0,"replay injected"
27823091,4,0,1,0,0,"replay injected"
29727572,4,0,1,0,0,"replay injected"
30571259,4,0,1,0,0,"replay injected"
31676276,4,0,1,0,0,"replay injected"
32641013,4,0,1,0,0,"replay injected"
33596131,4,0,1,0,0,"replay injected"
34430853,4,0,1,0,0,"replay injected"
35267335,4,0,1,0,0,"replay injected"
36207338,4,0,1,0,0,"replay injected"
37093085,4,0,1,0,0,"replay injected"
37936076,4,0,1,0,0,"replay injected"
38947088,4,0,1,0,0,"replay injected"
39991848,4,0,1,0,0,"replay injected"
41040630,4,0,1,0,0,"replay injected"
42225808,4,0,1,0,0,"replay injected"
43275937,4,0,1,0,0,"replay injected"
44227729,4,0,1,0,0,"replay injected"
45095188,4,0,1,0,0,"replay injected"
46037926,4,0,1,0,0,"replay injected"
46949973,4,0,1,0,0,"replay injected"
47894119,4,0,1,0,0,"replay injected"
48811219,4,0,1,0,0,"replay injected"
49896173,4,0,1,0,0,"replay injected"
50874156,4,0,1,0,0,"replay injected"
51746119,4,0,1,0,0,"replay injected"
51950872,4,0,1,0,0,"replay injected"
52784662,4,0,1,0,0,"replay injected"
53673498,4,0,1,0,0,"replay injected"
54504945,4,0,1,0,0,"replay injected"
55364832,4,0,1,0,0,"replay injected"
56256022,4,0,1,0,0,"replay injected"
57222607,4,0,1,0,0,"replay injected"
58114695,4,0,1,0,0,"replay injected"
59006777,4,0,1,0,0,"replay injected"
60000538,4,0,1,0,0,"replay injected"
60971454,4,0,1,0,0,"replay injected"
61823628,4,0,1,0,0,"replay injected"
62704402,4,0,1,0,0,"replay injected"
63582746,4,0,1,0,0,"replay injected"
64431201,4,0,1,0,0,"replay injected"
65533440,4,0,1,0,0,"replay injected"
66508657,4,0,1,0,0,"replay injected"
67635524,4,0,1,0,0,"replay injected"
68497352,4,0,1,0,0,"replay injected"
69392426,4,0,1,0,0,"replay injected"
69696126,4,0,1,0,0,"replay injected"
70578329,4,0,1,0,0,"replay injected"
71435470,4,0,1,0,0,"replay injected"
72285951,4,0,1,0,0,"replay injected"
73176845,4,0,1,0,0,"replay injected"
74019002,4,0,1,0,0,"replay injected"
75046066,4,0,1,0,0,"replay injected"
76052688,4,0,1,0,0,"replay injected"
77123008,4,0,1,0,0,"replay injected"
78001364,4,0,1,0,0,"replay injected"
78867165,4,0,1,0,0,"replay injected"
79718409,4,0,1,0,0,"replay injected"
80545885,4,0,1,0,0,"replay injected"
81791903,4,0,1,0,0,"replay injected"
82846646,4,0,1,0,0,"replay injected"
83877690,4,0,1,0,0,"replay injected"
84871480,4,0,1,0,0,"replay injected"
85746025,4,0,1,0,0,"replay injected"
86819381,4,0,1,0,0,"replay injected"
87674516,4,0,1,0,0,"replay injected"
88555523,4,0,1,0,0,"replay injected"
89406509,4,0,1,0,0,"replay injected"
90387912,4,0,1,0,0,"replay injected"
91413508,4,0,1,0,0,"replay injected"
92294393,4,0,1,0,0,"replay injected"
93176035,4,0,1,0,0,"replay injected"
94145947,4,0,1,0,0,"replay injected"
95279343,4,0,1,0,0,"replay injected"
96257133,4,0,1,0,0,"replay injected"
97150933,4,0,1,0,0,"replay injected"
98162755,4,0,1,0,0,"replay injected"
99041452,4,0,1,0,0,"replay injected"
99937662,4,0,1,0,0,"replay injected"
100964863,4,0,1,0,0,"replay injected"
101855618,4,0,1,0,0,"replay injected"
102736273,4,0,1,0,0,"replay injected"
103590396,4,0,1,0,0,"replay injected"
104431047,4,0,1,0,0,"replay injected"
105299823,4,0,1,0,0,"replay injected"
106238891,4,0,1,0,0,"replay injected"
107273476,4,0,1,0,0,"replay injected"
108236979,4,0,1,0,0,"replay injected"
109319667,4,0,1,0,0,"replay injected"
110238234,4,0,1,0,0,"replay injected"
111110966,4,0,1,0,0,"replay injected"
111980324,4,0,1,0,0,"replay injected"
112909956,4,0,1,0,0,"replay injected"
113780189,4,0,1,0,0,"replay injected"
114655881,4,0,1,0,0,"replay injected"
115671539,4,0,1,0,0,"replay injected"
116538061,4,0,1,0,0,"replay injected"
117446313,4,0,1,0,0,"replay injected"
118334718,4,0,1,0,0,"replay injected"
119298165,4,0,1,0,0,"replay injected"
120165015,4,0,1,0,0,"replay injected"
121041795,4,0,1,0,0,"replay injected"
121942351,4,0,1,0,0,"replay injected"
122782083,4,0,1,0,0,"replay injected"
123637195,4,0,1,0,0,"replay injected"
124480373,4,0,1,0,0,"replay injected"
125331643,4,0,1,0,0,"replay injected"
126186257,4,0,1,0,0,"replay injected"
127084025,4,0,1,0,0,"replay injected"
128219415,4,0,1,0,0,"replay injected"
129107514,4,0,1,0,0,"replay injected"
129949902,4,0,1,0,0,"replay injected"
130790384,4,0,1,0,0,"replay injected"
131706238,4,0,1,0,0,"replay injected"
132564024,4,0,1,0,0,"replay injected"
133415233,4,0,1,0,0,"replay injected"
134286523,4,0,1,0,0,"replay injected"
135213619,4,0,1,0,0,"replay injected"
136245827,4,0,1,0,0,"replay injected"
137102308,4,0,1,0,0,"replay injected"
138084555,4,0,1,0,0,"replay injected"
138977700,4,0,1,0,0,"replay injected"
140007687,4,0,1,0,0,"replay injected"
140847060,4,0,1,0,0,"replay injected"
