seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,1146150,2317516,1171366,1169996,0,104,723,34,16,1,4,0,3,2,0,0,1
0,0,3088792,3088792,0,7010,0,0,34,0,0,4,0,3,2,0,0,1
2,3091255,3097179,5924,2094,0,88,3219,34,16,1,4,0,3,2,0,0,1
0,0,3855220,3855220,0,4907,0,0,34,0,0,4,0,3,2,0,0,1
3,3857466,3862392,4926,1995,0,85,2619,34,16,1,4,0,3,2,0,0,1
0,0,4592152,4592152,0,4449,0,0,34,0,0,4,0,3,2,0,0,1
4,4594031,4598824,4793,2169,0,89,2315,34,16,1,4,0,3,2,0,0,1
0,0,5258509,5258509,0,3591,0,0,34,0,0,4,0,3,2,0,0,1
5,5260278,5264379,4101,2003,0,78,1792,34,16,1,4,0,3,2,0,0,1
0,0,6065919,6065919,0,20519,0,0,34,0,0,4,0,3,2,0,0,1
6,6070120,6080327,10207,2090,0,109,7600,34,16,1,4,0,3,2,0,0,1
0,0,6826138,6826138,0,4191,0,0,34,0,0,4,0,3,2,0,0,1
7,6827890,6833179,5289,2543,0,111,2349,34,16,1,4,0,3,2,0,0,1
0,0,7571327,7571327,0,5002,0,0,34,0,0,4,0,3,2,0,0,1
8,7573232,7578177,4945,1808,0,81,2824,34,16,1,4,0,3,2,0,0,1
0,0,8309484,8309484,0,4273,0,0,34,0,0,4,0,3,2,0,0,1
9,8311204,8315971,4767,2179,0,108,2234,34,16,1,4,0,3,2,0,0,1
0,0,9044160,9044160,0,4262,0,0,34,0,0,4,0,3,2,0,0,1
10,9045924,9051361,5437,2058,0,88,3013,34,16,1,4,0,3,2,0,0,1
0,0,9776964,9776964,0,4378,0,0,34,0,0,4,0,3,2,0,0,1
11,9778861,9784006,5145,2024,0,92,2779,34,16,1,4,0,3,2,0,0,1
0,0,10519849,10519849,0,4418,0,0,34,0,0,4,0,3,2,0,0,1
12,10521847,10526704,4857,2022,0,99,2489,34,16,1,4,0,3,2,0,0,1
