sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
4614401,4,0,1,0,0,"replay injected"
5357004,4,0,1,0,0,"replay injected"
6084100,4,0,1,0,0,"replay injected"
6810963,4,0,1,0,0,"replay injected"
7540630,4,0,1,0,0,"replay injected"
8267868,4,0,1,0,0,"replay injected"
8994403,4,0,1,0,0,"replay injected"
9736128,4,0,1,0,0,"replay injected"
10463387,4,0,1,0,0,"replay injected"
11196460,4,0,1,0,0,"replay injected"
11927631,4,0,1,0,0,"replay injected"
12666075,4,0,1,0,0,"replay injected"
13420835,4,0,1,0,0,"replay injected"
14158207,4,0,1,0,0,"replay injected"
14899754,4,0,1,0,0,"replay injected"
15625990,4,0,1,0,0,"replay injected"
16411150,4,0,1,0,0,"replay injected"
17139095,4,0,1,0,0,"replay injected"
17867171,4,0,1,0,0,"replay injected"
18604233,4,0,1,0,0,"replay injected"
19344301,4,0,1,0,0,"replay injected"
20071374,4,0,1,0,0,"replay injected"
20927733,4,0,1,0,0,"replay injected"
21848068,4,0,1,0,0,"replay injected"
22694518,4,0,1,0,0,"replay injected"
23437253,4,0,1,0,0,"replay injected"
24213192,4,0,1,0,0,"replay injected"
25000264,4,0,1,0,0,"replay injected"
25722319,4,0,1,0,0,"replay injected"
26607971,4,0,1,0,0,"replay injected"
27396788,4,0,1,0,0,"replay injected"
28169313,4,0,1,0,0,"replay injected"
28918263,4,0,1,0,0,"replay injected"
29648654,4,0,1,0,0,"replay injected"
30484750,4,0,1,0,0,"replay injected"
31308404,4,0,1,0,0,"replay injected"
32118378,4,0,1,0,0,"replay injected"
32850622,4,0,1,0,0,"replay injected"
33591638,4,0,1,0,0,"replay injected"
34317321,4,0,1,0,0,"replay injected"
35163880,4,0,1,0,0,"replay injected"
35846787,4,0,1,0,0,"replay injected"
36572971,4,0,1,0,0,"replay injected"
37313609,4,0,1,0,0,"replay injected"
38044275,4,0,1,0,0,"replay injected"
38779011,4,0,1,0,0,"replay injected"
39511156,4,0,1,0,0,"replay injected"
40232194,4,0,1,0,0,"replay injected"
40976288,4,0,1,0,0,"replay injected"
41704661,4,0,1,0,0,"replay injected"
42426467,4,0,1,0,0,"replay injected"
43147146,4,0,1,0,0,"replay injected"
43823019,4,0,1,0,0,"replay injected"
44560384,4,0,1,0,0,"replay injected"
45282718,4,0,1,0,0,"replay injected"
46005403,4,0,1,0,0,"replay injected"
46735216,4,0,1,0,0,"replay injected"
47458419,4,0,1,0,0,"replay injected"
48179695,4,0,1,0,0,"replay injected"
