sim_ns,signal_id,bus_id,attack_kind,detected,extra,note
6640320,4,0,1,0,0,"replay injected"
7637496,4,0,1,0,0,"replay injected"
8490011,4,0,1,0,0,"replay injected"
9337537,4,0,1,0,0,"replay injected"
10311338,4,0,1,0,0,"replay injected"
11462269,4,0,1,0,0,"replay injected"
12483430,4,0,1,0,0,"replay injected"
13589304,4,0,1,0,0,"replay injected"
14709219,4,0,1,0,0,"replay injected"
15651919,4,0,1,0,0,"replay injected"
16679886,4,0,1,0,0,"replay injected"
17552902,4,0,1,0,0,"replay injected"
18460018,4,0,1,0,0,"replay injected"
19534653,4,0,1,0,0,"replay injected"
20499550,4,0,1,0,0,"replay injected"
21371793,4,0,1,0,0,"replay injected"
22235218,4,0,1,0,0,"replay injected"
23101531,4,0,1,0,0,"replay injected"
24077803,4,0,1,0,0,"replay injected"
25046595,4,0,1,0,0,"replay injected"
25956297,4,0,1,0,0,"replay injected"
27021365,4,0,1,0,0,"replay injected"
27975566,4,0,1,0,0,"replay injected"
28854976,4,0,1,0,0,"replay injected"
29788208,4,0,1,0,0,"replay injected"
30701587,4,0,1,0,0,"replay injected"
31612938,4,0,1,0,0,"replay injected"
32546461,4,0,1,0,0,"replay injected"
33610390,4,0,1,0,0,"replay injected"
34477095,4,0,1,0,0,"replay injected"
35318683,4,0,1,0,0,"replay injected"
36189448,4,0,1,0,0,"replay injected"
38272489,4,0,1,0,0,"replay injected"
39170779,4,0,1,0,0,"replay injected"
40241535,4,0,1,0,0,"replay injected"
41092647,4,0,1,0,0,"replay injected"
42029115,4,0,1,0,0,"replay injected"
42887276,4,0,1,0,0,"replay injected"
43880113,4,0,1,0,0,"replay injected"
44836976,4,0,1,0,0,"replay injected"
45690220,4,0,1,0,0,"replay injected"
46631454,4,0,1,0,0,"replay injected"
47592242,4,0,1,0,0,"replay injected"
48497348,4,0,1,0,0,"replay injected"
49483467,4,0,1,0,0,"replay injected"
50415187,4,0,1,0,0,"replay injected"
51329348,4,0,1,0,0,"replay injected"
52237651,4,0,1,0,0,"replay injected"
53085388,4,0,1,0,0,"replay injected"
54031532,4,0,1,0,0,"replay injected"
54888878,4,0,1,0,0,"replay injected"
55749856,4,0,1,0,0,"replay injected"
56680150,4,0,1,0,0,"replay injected"
57671910,4,0,1,0,0,"replay injected"
58519404,4,0,1,0,0,"replay injected"
59405544,4,0,1,0,0,"replay injected"
60271446,4,0,1,0,0,"replay injected"
61391566,4,0,1,0,0,"replay injected"
62249481,4,0,1,0,0,"replay injected"
63227491,4,0,1,0,0,"replay injected"
64092526,4,0,1,0,0,"replay injected"
65322003,4,0,1,0,0,"replay injected"
66185865,4,0,1,0,0,"replay injected"
67111636,4,0,1,0,0,"replay injected"
68093477,4,0,1,0,0,"replay injected"
68951071,4,0,1,0,0,"replay injected"
70063571,4,0,1,0,0,"replay injected"
70988027,4,0,1,0,0,"replay injected"
72061635,4,0,1,0,0,"replay injected"
72944931,4,0,1,0,0,"replay injected"
73794467,4,0,1,0,0,"replay injected"
74648211,4,0,1,0,0,"replay injected"
75497766,4,0,1,0,0,"replay injected"
76442305,4,0,1,0,0,"replay injected"
77605474,4,0,1,0,0,"replay injected"
78467283,4,0,1,0,0,"replay injected"
79359911,4,0,1,0,0,"replay injected"
80332118,4,0,1,0,0,"replay injected"
81188072,4,0,1,0,0,"replay injected"
82056952,4,0,1,0,0,"replay injected"
82964015,4,0,1,0,0,"replay injected"
83906610,4,0,1,0,0,"replay injected"
84840335,4,0,1,0,0,"replay injected"
85684314,4,0,1,0,0,"replay injected"
