seq,tx_ns,rx_ns,e2e_ns,secoc_auth_ns,secoc_verify_ns,cantp_ns,bus_ns,pdu_bytes,auth_bytes,fragments,signal_id,bus_id,asil,deadline_class,outcome,attack_kind,protected_mode
1,3258029,3455677,197648,113758,0,2084,81432,3343,3325,53,4,0,3,2,0,0,3
0,0,4284993,4284993,0,62207,0,0,3343,0,0,4,0,3,2,0,0,3
2,4288423,4456324,167901,82456,0,2067,82973,3343,3325,53,4,0,3,2,0,0,3
0,0,5188293,5188293,0,34743,0,0,3343,0,0,4,0,3,2,0,0,3
3,5189926,5323708,133782,55607,0,2055,75798,3343,3325,53,4,0,3,2,0,0,3
0,0,6052895,6052895,0,34564,0,0,3343,0,0,4,0,3,2,0,0,3
4,6054497,6219710,165213,84145,0,2040,78724,3343,3325,53,4,0,3,2,0,0,3
0,0,6911888,6911888,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
5,6913584,7110773,197189,76148,0,2188,118572,3343,3325,53,4,0,3,2,0,0,3
0,0,7858113,7858113,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
6,7859653,8000365,140712,61893,0,2061,76473,3343,3325,53,4,0,3,2,0,0,3
0,0,8693828,8693828,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
7,8695378,9157038,461660,363841,0,2143,95388,3343,3325,53,4,0,3,2,0,0,3
0,0,9907583,9907583,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
8,9909222,10033245,124023,46648,0,2064,75036,3343,3325,53,4,0,3,2,0,0,3
0,0,10728220,10728220,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
9,10729826,10907931,178105,101240,0,2066,74501,3343,3325,53,4,0,3,2,0,0,3
0,0,11607948,11607948,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
10,11609664,11791419,181755,98569,0,2053,80844,3343,3325,53,4,0,3,2,0,0,3
0,0,12487798,12487798,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
11,12489682,12704557,214875,102489,0,2068,110018,3343,3325,53,4,0,3,2,0,0,3
0,0,13398911,13398911,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
12,13400497,13545391,144894,63900,0,2068,78620,3343,3325,53,4,0,3,2,0,0,3
0,0,14236811,14236811,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
13,14238405,14395865,157460,75728,0,2076,79382,3343,3325,53,4,0,3,2,0,0,3
0,0,15096571,15096571,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
14,15098244,15247122,148878,70169,0,2075,76353,3343,3325,53,4,0,3,2,0,0,3
0,0,15942075,15942075,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
15,15943710,16159284,215574,117722,0,2128,95405,3343,3325,53,4,0,3,2,0,0,3
0,0,16917004,16917004,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
16,16918846,17065632,146786,59409,0,2135,84940,3343,3325,53,4,0,3,2,0,0,3
0,0,17753578,17753578,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
17,17755225,17898653,143428,58858,0,2117,82165,3343,3325,53,4,0,3,2,0,0,3
0,0,18585510,18585510,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
18,18587188,18759374,172186,90138,0,2067,79673,3343,3325,53,4,0,3,2,0,0,3
0,0,19449924,19449924,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
19,19451592,19605989,154397,69764,0,2081,82267,3343,3325,53,4,0,3,2,0,0,3
0,0,20302933,20302933,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
20,20304672,20436022,131350,46828,0,2074,82174,3343,3325,53,4,0,3,2,0,0,3
0,0,21125564,21125564,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
21,21127109,21321357,194248,108047,0,2186,83716,3343,3325,53,4,0,3,2,0,0,3
0,0,22005503,22005503,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
22,22007097,22184600,177503,96874,0,2060,78266,3343,3325,53,4,0,3,2,0,0,3
0,0,22876041,22876041,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
23,22877603,23122474,244871,126149,0,2093,116337,3343,3325,53,4,0,3,2,0,0,3
0,0,23867025,23867025,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
24,23868506,24007274,138768,58717,0,2084,77659,3343,3325,53,4,0,3,2,0,0,3
0,0,24726759,24726759,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
25,24728301,24905744,177443,96079,0,2090,78952,3343,3325,53,4,0,3,2,0,0,3
0,0,25594426,25594426,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
26,25596033,25726472,130439,46688,0,2091,81346,3343,3325,53,4,0,3,2,0,0,3
0,0,26414307,26414307,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
27,26415867,26608043,192176,114589,0,2108,75207,3343,3325,53,4,0,3,2,0,0,3
0,0,27302280,27302280,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
28,27303872,27443259,139387,60337,0,2121,76642,3343,3325,53,4,0,3,2,0,0,3
0,0,28146464,28146464,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
29,28148401,28293013,144612,50640,0,2125,91520,3343,3325,53,4,0,3,2,0,0,3
0,0,29049120,29049120,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
30,29050896,29201624,150728,61710,0,2131,86589,3343,3325,53,4,0,3,2,0,0,3
0,0,29884731,29884731,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
31,29886163,30040104,153941,84341,0,2097,67194,3343,3325,53,4,0,3,2,0,0,3
0,0,30739563,30739563,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
32,30741194,30857586,116392,46461,0,2094,67520,3343,3325,53,4,0,3,2,0,0,3
0,0,31578397,31578397,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
33,31580442,31749313,168871,83065,0,2111,83388,3343,3325,53,4,0,3,2,0,0,3
0,0,32438396,32438396,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
34,32440009,32626592,186583,98926,0,2102,85264,3343,3325,53,4,0,3,2,0,0,3
0,0,33317961,33317961,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
35,33319695,33462334,142639,72301,0,2157,67892,3343,3325,53,4,0,3,2,0,0,3
0,0,34166716,34166716,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
36,34168387,34335799,167412,58009,0,2104,106972,3343,3325,53,4,0,3,2,0,0,3
0,0,35103356,35103356,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
37,35105281,35361698,256417,186396,0,2079,67631,3343,3325,53,4,0,3,2,0,0,3
0,0,36069657,36069657,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
38,36071201,36215747,144546,75554,0,2127,66558,3343,3325,53,4,0,3,2,0,0,3
0,0,36921160,36921160,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
39,36922639,37067746,145107,71719,0,2136,70910,3343,3325,53,4,0,3,2,0,0,3
0,0,37769728,37769728,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
40,37771369,37890034,118665,46856,0,2101,69403,3343,3325,53,4,0,3,2,0,0,3
0,0,38708042,38708042,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
41,38712162,39155340,443178,227511,0,2244,213029,3343,3325,53,4,0,3,2,0,0,3
0,0,39893189,39893189,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
42,39895171,40101058,205887,115941,0,2074,87530,3343,3325,53,4,0,3,2,0,0,3
0,0,40887282,40887282,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
43,40891424,41061923,170499,85007,0,2106,82958,3343,3325,53,4,0,3,2,0,0,3
0,0,41756551,41756551,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
44,41758371,42177128,418757,341485,0,2080,74859,3343,3325,53,4,0,3,2,0,0,3
0,0,42874260,42874260,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
45,42875961,43226058,350097,267082,0,2175,80459,3343,3325,53,4,0,3,2,0,0,3
0,0,43924805,43924805,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
46,43927138,44141565,214427,102430,0,2132,101886,3343,3325,53,4,0,3,2,0,0,3
0,0,44893428,44893428,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
47,44894953,45112337,217384,125525,0,2079,89493,3343,3325,53,4,0,3,2,0,0,3
0,0,45800224,45800224,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
48,45802177,45969195,167018,89621,0,2138,74963,3343,3325,53,4,0,3,2,0,0,3
0,0,46681771,46681771,0,0,0,0,3343,0,0,4,0,3,2,3,0,3
